,value,trial,game,participant,condition,experiment,dyad,mapping
6330,14.0,30,1,m01_p2,social,4.0,m01,d
6331,14.0,31,1,m01_p2,social,4.0,m01,d
6332,14.0,32,1,m01_p2,social,4.0,m01,d
6333,14.0,33,1,m01_p2,social,4.0,m01,d
6334,15.0,34,1,m01_p2,social,4.0,m01,d
6335,15.0,35,1,m01_p2,social,4.0,m01,d
6336,15.0,36,1,m01_p2,social,4.0,m01,d
6337,15.0,37,1,m01_p2,social,4.0,m01,d
6338,16.0,38,1,m01_p2,social,4.0,m01,d
6339,16.0,39,1,m01_p2,social,4.0,m01,d
6340,16.0,40,1,m01_p2,social,4.0,m01,d
6341,16.0,41,1,m01_p2,social,4.0,m01,d
6342,17.0,42,1,m01_p2,social,4.0,m01,d
6343,18.0,43,1,m01_p2,social,4.0,m01,d
6344,18.0,44,1,m01_p2,social,4.0,m01,d
6345,18.0,45,1,m01_p2,social,4.0,m01,d
6346,19.0,46,1,m01_p2,social,4.0,m01,d
6347,19.0,47,1,m01_p2,social,4.0,m01,d
6348,19.0,48,1,m01_p2,social,4.0,m01,d
6349,20.0,49,1,m01_p2,social,4.0,m01,d
6350,20.0,50,1,m01_p2,social,4.0,m01,d
6351,21.0,51,1,m01_p2,social,4.0,m01,d
6352,22.0,52,1,m01_p2,social,4.0,m01,d
6353,23.0,53,1,m01_p2,social,4.0,m01,d
6354,24.0,54,1,m01_p2,social,4.0,m01,d
6355,25.0,55,1,m01_p2,social,4.0,m01,d
6356,25.0,56,1,m01_p2,social,4.0,m01,d
6357,25.0,57,1,m01_p2,social,4.0,m01,d
6358,25.0,58,1,m01_p2,social,4.0,m01,d
6359,25.0,59,1,m01_p2,social,4.0,m01,d
6360,25.0,60,1,m01_p2,social,4.0,m01,d
6361,25.0,61,1,m01_p2,social,4.0,m01,d
6362,26.0,62,1,m01_p2,social,4.0,m01,d
6363,27.0,63,1,m01_p2,social,4.0,m01,d
6364,27.0,64,1,m01_p2,social,4.0,m01,d
6365,27.0,65,1,m01_p2,social,4.0,m01,d
6366,28.0,66,1,m01_p2,social,4.0,m01,d
6367,29.0,67,1,m01_p2,social,4.0,m01,d
6368,29.0,68,1,m01_p2,social,4.0,m01,d
6369,29.0,69,1,m01_p2,social,4.0,m01,d
6370,29.0,70,1,m01_p2,social,4.0,m01,d
6371,29.0,71,1,m01_p2,social,4.0,m01,d
6372,30.0,72,1,m01_p2,social,4.0,m01,d
6373,31.0,73,1,m01_p2,social,4.0,m01,d
6374,31.0,74,1,m01_p2,social,4.0,m01,d
6375,32.0,75,1,m01_p2,social,4.0,m01,d
6376,32.0,76,1,m01_p2,social,4.0,m01,d
6377,32.0,77,1,m01_p2,social,4.0,m01,d
6378,32.0,78,1,m01_p2,social,4.0,m01,d
6379,33.0,79,1,m01_p2,social,4.0,m01,d
6380,34.0,80,1,m01_p2,social,4.0,m01,d
6381,34.0,81,1,m01_p2,social,4.0,m01,d
6382,34.0,82,1,m01_p2,social,4.0,m01,d
6383,35.0,83,1,m01_p2,social,4.0,m01,d
6384,36.0,84,1,m01_p2,social,4.0,m01,d
6385,36.0,85,1,m01_p2,social,4.0,m01,d
6386,36.0,86,1,m01_p2,social,4.0,m01,d
6387,36.0,87,1,m01_p2,social,4.0,m01,d
6388,36.0,88,1,m01_p2,social,4.0,m01,d
6389,36.0,89,1,m01_p2,social,4.0,m01,d
6390,36.0,90,1,m01_p2,social,4.0,m01,d
6391,37.0,91,1,m01_p2,social,4.0,m01,d
6392,37.0,92,1,m01_p2,social,4.0,m01,d
6393,37.0,93,1,m01_p2,social,4.0,m01,d
6394,37.0,94,1,m01_p2,social,4.0,m01,d
6395,37.0,95,1,m01_p2,social,4.0,m01,d
6396,37.0,96,1,m01_p2,social,4.0,m01,d
6397,37.0,97,1,m01_p2,social,4.0,m01,d
6398,38.0,98,1,m01_p2,social,4.0,m01,d
6399,38.0,99,1,m01_p2,social,4.0,m01,d
6400,0.0,0,1,m03_p1,social,4.0,m03,d
6401,0.0,1,1,m03_p1,social,4.0,m03,d
6402,0.0,2,1,m03_p1,social,4.0,m03,d
6403,1.0,3,1,m03_p1,social,4.0,m03,d
6404,1.0,4,1,m03_p1,social,4.0,m03,d
6405,1.0,5,1,m03_p1,social,4.0,m03,d
6406,1.0,6,1,m03_p1,social,4.0,m03,d
6407,1.0,7,1,m03_p1,social,4.0,m03,d
6408,2.0,8,1,m03_p1,social,4.0,m03,d
6409,2.0,9,1,m03_p1,social,4.0,m03,d
6410,2.0,10,1,m03_p1,social,4.0,m03,d
6411,2.0,11,1,m03_p1,social,4.0,m03,d
6412,3.0,12,1,m03_p1,social,4.0,m03,d
6413,3.0,13,1,m03_p1,social,4.0,m03,d
6414,3.0,14,1,m03_p1,social,4.0,m03,d
6415,3.0,15,1,m03_p1,social,4.0,m03,d
6416,4.0,16,1,m03_p1,social,4.0,m03,d
6417,4.0,17,1,m03_p1,social,4.0,m03,d
6418,5.0,18,1,m03_p1,social,4.0,m03,d
6419,6.0,19,1,m03_p1,social,4.0,m03,d
6420,6.0,20,1,m03_p1,social,4.0,m03,d
6421,6.0,21,1,m03_p1,social,4.0,m03,d
6422,6.0,22,1,m03_p1,social,4.0,m03,d
6423,7.0,23,1,m03_p1,social,4.0,m03,d
6424,7.0,24,1,m03_p1,social,4.0,m03,d
6425,8.0,25,1,m03_p1,social,4.0,m03,d
6426,8.0,26,1,m03_p1,social,4.0,m03,d
6427,8.0,27,1,m03_p1,social,4.0,m03,d
6428,8.0,28,1,m03_p1,social,4.0,m03,d
6429,9.0,29,1,m03_p1,social,4.0,m03,d
6430,9.0,30,1,m03_p1,social,4.0,m03,d
6431,9.0,31,1,m03_p1,social,4.0,m03,d
6432,10.0,32,1,m03_p1,social,4.0,m03,d
6433,10.0,33,1,m03_p1,social,4.0,m03,d
6434,11.0,34,1,m03_p1,social,4.0,m03,d
6435,11.0,35,1,m03_p1,social,4.0,m03,d
6436,11.0,36,1,m03_p1,social,4.0,m03,d
6437,12.0,37,1,m03_p1,social,4.0,m03,d
6438,13.0,38,1,m03_p1,social,4.0,m03,d
6439,13.0,39,1,m03_p1,social,4.0,m03,d
6440,13.0,40,1,m03_p1,social,4.0,m03,d
6441,13.0,41,1,m03_p1,social,4.0,m03,d
6442,14.0,42,1,m03_p1,social,4.0,m03,d
6443,14.0,43,1,m03_p1,social,4.0,m03,d
6444,14.0,44,1,m03_p1,social,4.0,m03,d
6445,14.0,45,1,m03_p1,social,4.0,m03,d
6446,14.0,46,1,m03_p1,social,4.0,m03,d
6447,15.0,47,1,m03_p1,social,4.0,m03,d
6448,16.0,48,1,m03_p1,social,4.0,m03,d
6449,16.0,49,1,m03_p1,social,4.0,m03,d
6450,17.0,50,1,m03_p1,social,4.0,m03,d
6451,17.0,51,1,m03_p1,social,4.0,m03,d
6452,17.0,52,1,m03_p1,social,4.0,m03,d
6453,17.0,53,1,m03_p1,social,4.0,m03,d
6454,17.0,54,1,m03_p1,social,4.0,m03,d
6455,17.0,55,1,m03_p1,social,4.0,m03,d
6456,17.0,56,1,m03_p1,social,4.0,m03,d
6457,17.0,57,1,m03_p1,social,4.0,m03,d
6458,17.0,58,1,m03_p1,social,4.0,m03,d
6459,17.0,59,1,m03_p1,social,4.0,m03,d
6460,18.0,60,1,m03_p1,social,4.0,m03,d
6461,19.0,61,1,m03_p1,social,4.0,m03,d
6462,19.0,62,1,m03_p1,social,4.0,m03,d
6463,19.0,63,1,m03_p1,social,4.0,m03,d
6464,20.0,64,1,m03_p1,social,4.0,m03,d
6465,20.0,65,1,m03_p1,social,4.0,m03,d
6466,20.0,66,1,m03_p1,social,4.0,m03,d
6467,20.0,67,1,m03_p1,social,4.0,m03,d
6468,21.0,68,1,m03_p1,social,4.0,m03,d
6469,21.0,69,1,m03_p1,social,4.0,m03,d
6470,21.0,70,1,m03_p1,social,4.0,m03,d
6471,21.0,71,1,m03_p1,social,4.0,m03,d
6472,22.0,72,1,m03_p1,social,4.0,m03,d
6473,22.0,73,1,m03_p1,social,4.0,m03,d
6474,23.0,74,1,m03_p1,social,4.0,m03,d
6475,23.0,75,1,m03_p1,social,4.0,m03,d
6476,23.0,76,1,m03_p1,social,4.0,m03,d
6477,24.0,77,1,m03_p1,social,4.0,m03,d
6478,25.0,78,1,m03_p1,social,4.0,m03,d
6479,25.0,79,1,m03_p1,social,4.0,m03,d
6480,25.0,80,1,m03_p1,social,4.0,m03,d
6481,26.0,81,1,m03_p1,social,4.0,m03,d
6482,26.0,82,1,m03_p1,social,4.0,m03,d
6483,26.0,83,1,m03_p1,social,4.0,m03,d
6484,27.0,84,1,m03_p1,social,4.0,m03,d
6485,27.0,85,1,m03_p1,social,4.0,m03,d
6486,27.0,86,1,m03_p1,social,4.0,m03,d
6487,27.0,87,1,m03_p1,social,4.0,m03,d
6488,27.0,88,1,m03_p1,social,4.0,m03,d
6489,28.0,89,1,m03_p1,social,4.0,m03,d
6490,28.0,90,1,m03_p1,social,4.0,m03,d
6491,28.0,91,1,m03_p1,social,4.0,m03,d
6492,29.0,92,1,m03_p1,social,4.0,m03,d
6493,29.0,93,1,m03_p1,social,4.0,m03,d
6494,29.0,94,1,m03_p1,social,4.0,m03,d
6495,29.0,95,1,m03_p1,social,4.0,m03,d
6496,29.0,96,1,m03_p1,social,4.0,m03,d
6497,30.0,97,1,m03_p1,social,4.0,m03,d
6498,31.0,98,1,m03_p1,social,4.0,m03,d
6499,31.0,99,1,m03_p1,social,4.0,m03,d
6500,0.0,0,1,m03_p2,social,4.0,m03,d
6501,0.0,1,1,m03_p2,social,4.0,m03,d
6502,0.0,2,1,m03_p2,social,4.0,m03,d
6503,1.0,3,1,m03_p2,social,4.0,m03,d
6504,1.0,4,1,m03_p2,social,4.0,m03,d
6505,1.0,5,1,m03_p2,social,4.0,m03,d
6506,1.0,6,1,m03_p2,social,4.0,m03,d
6507,2.0,7,1,m03_p2,social,4.0,m03,d
6508,3.0,8,1,m03_p2,social,4.0,m03,d
6509,3.0,9,1,m03_p2,social,4.0,m03,d
6510,4.0,10,1,m03_p2,social,4.0,m03,d
6511,4.0,11,1,m03_p2,social,4.0,m03,d
6512,4.0,12,1,m03_p2,social,4.0,m03,d
6513,5.0,13,1,m03_p2,social,4.0,m03,d
6514,5.0,14,1,m03_p2,social,4.0,m03,d
6515,6.0,15,1,m03_p2,social,4.0,m03,d
6516,6.0,16,1,m03_p2,social,4.0,m03,d
6517,7.0,17,1,m03_p2,social,4.0,m03,d
6518,8.0,18,1,m03_p2,social,4.0,m03,d
6519,8.0,19,1,m03_p2,social,4.0,m03,d
6520,8.0,20,1,m03_p2,social,4.0,m03,d
6521,8.0,21,1,m03_p2,social,4.0,m03,d
6522,9.0,22,1,m03_p2,social,4.0,m03,d
6523,9.0,23,1,m03_p2,social,4.0,m03,d
6524,10.0,24,1,m03_p2,social,4.0,m03,d
6525,10.0,25,1,m03_p2,social,4.0,m03,d
6526,10.0,26,1,m03_p2,social,4.0,m03,d
6527,11.0,27,1,m03_p2,social,4.0,m03,d
6528,11.0,28,1,m03_p2,social,4.0,m03,d
6529,11.0,29,1,m03_p2,social,4.0,m03,d
6530,12.0,30,1,m03_p2,social,4.0,m03,d
6531,12.0,31,1,m03_p2,social,4.0,m03,d
6532,12.0,32,1,m03_p2,social,4.0,m03,d
6533,13.0,33,1,m03_p2,social,4.0,m03,d
6534,14.0,34,1,m03_p2,social,4.0,m03,d
6535,14.0,35,1,m03_p2,social,4.0,m03,d
6536,14.0,36,1,m03_p2,social,4.0,m03,d
6537,14.0,37,1,m03_p2,social,4.0,m03,d
6538,15.0,38,1,m03_p2,social,4.0,m03,d
6539,15.0,39,1,m03_p2,social,4.0,m03,d
6540,16.0,40,1,m03_p2,social,4.0,m03,d
6541,17.0,41,1,m03_p2,social,4.0,m03,d
6542,17.0,42,1,m03_p2,social,4.0,m03,d
6543,17.0,43,1,m03_p2,social,4.0,m03,d
6544,17.0,44,1,m03_p2,social,4.0,m03,d
6545,18.0,45,1,m03_p2,social,4.0,m03,d
6546,18.0,46,1,m03_p2,social,4.0,m03,d
6547,19.0,47,1,m03_p2,social,4.0,m03,d
6548,20.0,48,1,m03_p2,social,4.0,m03,d
6549,20.0,49,1,m03_p2,social,4.0,m03,d
6550,21.0,50,1,m03_p2,social,4.0,m03,d
6551,21.0,51,1,m03_p2,social,4.0,m03,d
6552,21.0,52,1,m03_p2,social,4.0,m03,d
6553,21.0,53,1,m03_p2,social,4.0,m03,d
6554,21.0,54,1,m03_p2,social,4.0,m03,d
6555,21.0,55,1,m03_p2,social,4.0,m03,d
6556,22.0,56,1,m03_p2,social,4.0,m03,d
6557,22.0,57,1,m03_p2,social,4.0,m03,d
6558,23.0,58,1,m03_p2,social,4.0,m03,d
6559,23.0,59,1,m03_p2,social,4.0,m03,d
6560,23.0,60,1,m03_p2,social,4.0,m03,d
6561,24.0,61,1,m03_p2,social,4.0,m03,d
6562,24.0,62,1,m03_p2,social,4.0,m03,d
6563,24.0,63,1,m03_p2,social,4.0,m03,d
6564,25.0,64,1,m03_p2,social,4.0,m03,d
6565,26.0,65,1,m03_p2,social,4.0,m03,d
6566,26.0,66,1,m03_p2,social,4.0,m03,d
6567,26.0,67,1,m03_p2,social,4.0,m03,d
6568,27.0,68,1,m03_p2,social,4.0,m03,d
6569,27.0,69,1,m03_p2,social,4.0,m03,d
6570,27.0,70,1,m03_p2,social,4.0,m03,d
6571,27.0,71,1,m03_p2,social,4.0,m03,d
6572,28.0,72,1,m03_p2,social,4.0,m03,d
6573,29.0,73,1,m03_p2,social,4.0,m03,d
6574,29.0,74,1,m03_p2,social,4.0,m03,d
6575,30.0,75,1,m03_p2,social,4.0,m03,d
6576,30.0,76,1,m03_p2,social,4.0,m03,d
6577,30.0,77,1,m03_p2,social,4.0,m03,d
6578,31.0,78,1,m03_p2,social,4.0,m03,d
6579,31.0,79,1,m03_p2,social,4.0,m03,d
6580,31.0,80,1,m03_p2,social,4.0,m03,d
6581,32.0,81,1,m03_p2,social,4.0,m03,d
6582,33.0,82,1,m03_p2,social,4.0,m03,d
6583,33.0,83,1,m03_p2,social,4.0,m03,d
6584,34.0,84,1,m03_p2,social,4.0,m03,d
6585,35.0,85,1,m03_p2,social,4.0,m03,d
6586,35.0,86,1,m03_p2,social,4.0,m03,d
6587,36.0,87,1,m03_p2,social,4.0,m03,d
6588,36.0,88,1,m03_p2,social,4.0,m03,d
6589,37.0,89,1,m03_p2,social,4.0,m03,d
6590,37.0,90,1,m03_p2,social,4.0,m03,d
6591,38.0,91,1,m03_p2,social,4.0,m03,d
6592,38.0,92,1,m03_p2,social,4.0,m03,d
6593,38.0,93,1,m03_p2,social,4.0,m03,d
6594,38.0,94,1,m03_p2,social,4.0,m03,d
6595,38.0,95,1,m03_p2,social,4.0,m03,d
6596,38.0,96,1,m03_p2,social,4.0,m03,d
6597,38.0,97,1,m03_p2,social,4.0,m03,d
6598,39.0,98,1,m03_p2,social,4.0,m03,d
6599,40.0,99,1,m03_p2,social,4.0,m03,d
6600,0.0,0,1,m05_p1,social,4.0,m05,d
6601,0.0,1,1,m05_p1,social,4.0,m05,d
6602,0.0,2,1,m05_p1,social,4.0,m05,d
6603,1.0,3,1,m05_p1,social,4.0,m05,d
6604,1.0,4,1,m05_p1,social,4.0,m05,d
6605,2.0,5,1,m05_p1,social,4.0,m05,d
6606,2.0,6,1,m05_p1,social,4.0,m05,d
6607,2.0,7,1,m05_p1,social,4.0,m05,d
6608,3.0,8,1,m05_p1,social,4.0,m05,d
6609,3.0,9,1,m05_p1,social,4.0,m05,d
6610,3.0,10,1,m05_p1,social,4.0,m05,d
6611,3.0,11,1,m05_p1,social,4.0,m05,d
6612,4.0,12,1,m05_p1,social,4.0,m05,d
6613,4.0,13,1,m05_p1,social,4.0,m05,d
6614,4.0,14,1,m05_p1,social,4.0,m05,d
6615,4.0,15,1,m05_p1,social,4.0,m05,d
6616,5.0,16,1,m05_p1,social,4.0,m05,d
6617,6.0,17,1,m05_p1,social,4.0,m05,d
6618,6.0,18,1,m05_p1,social,4.0,m05,d
6619,7.0,19,1,m05_p1,social,4.0,m05,d
6620,8.0,20,1,m05_p1,social,4.0,m05,d
6621,8.0,21,1,m05_p1,social,4.0,m05,d
6622,9.0,22,1,m05_p1,social,4.0,m05,d
6623,10.0,23,1,m05_p1,social,4.0,m05,d
6624,11.0,24,1,m05_p1,social,4.0,m05,d
6625,12.0,25,1,m05_p1,social,4.0,m05,d
6626,13.0,26,1,m05_p1,social,4.0,m05,d
6627,14.0,27,1,m05_p1,social,4.0,m05,d
6628,15.0,28,1,m05_p1,social,4.0,m05,d
6629,16.0,29,1,m05_p1,social,4.0,m05,d
6630,17.0,30,1,m05_p1,social,4.0,m05,d
6631,18.0,31,1,m05_p1,social,4.0,m05,d
6632,19.0,32,1,m05_p1,social,4.0,m05,d
6633,20.0,33,1,m05_p1,social,4.0,m05,d
6634,21.0,34,1,m05_p1,social,4.0,m05,d
6635,21.0,35,1,m05_p1,social,4.0,m05,d
6636,21.0,36,1,m05_p1,social,4.0,m05,d
6637,21.0,37,1,m05_p1,social,4.0,m05,d
6638,22.0,38,1,m05_p1,social,4.0,m05,d
6639,22.0,39,1,m05_p1,social,4.0,m05,d
6640,23.0,40,1,m05_p1,social,4.0,m05,d
6641,24.0,41,1,m05_p1,social,4.0,m05,d
6642,24.0,42,1,m05_p1,social,4.0,m05,d
6643,25.0,43,1,m05_p1,social,4.0,m05,d
6644,25.0,44,1,m05_p1,social,4.0,m05,d
6645,25.0,45,1,m05_p1,social,4.0,m05,d
6646,25.0,46,1,m05_p1,social,4.0,m05,d
6647,26.0,47,1,m05_p1,social,4.0,m05,d
6648,26.0,48,1,m05_p1,social,4.0,m05,d
6649,27.0,49,1,m05_p1,social,4.0,m05,d
6650,28.0,50,1,m05_p1,social,4.0,m05,d
6651,29.0,51,1,m05_p1,social,4.0,m05,d
6652,30.0,52,1,m05_p1,social,4.0,m05,d
6653,31.0,53,1,m05_p1,social,4.0,m05,d
6654,32.0,54,1,m05_p1,social,4.0,m05,d
6655,32.0,55,1,m05_p1,social,4.0,m05,d
6656,33.0,56,1,m05_p1,social,4.0,m05,d
6657,34.0,57,1,m05_p1,social,4.0,m05,d
6658,34.0,58,1,m05_p1,social,4.0,m05,d
6659,35.0,59,1,m05_p1,social,4.0,m05,d
6660,36.0,60,1,m05_p1,social,4.0,m05,d
6661,37.0,61,1,m05_p1,social,4.0,m05,d
6662,38.0,62,1,m05_p1,social,4.0,m05,d
6663,39.0,63,1,m05_p1,social,4.0,m05,d
6664,40.0,64,1,m05_p1,social,4.0,m05,d
6665,40.0,65,1,m05_p1,social,4.0,m05,d
6666,41.0,66,1,m05_p1,social,4.0,m05,d
6667,42.0,67,1,m05_p1,social,4.0,m05,d
6668,42.0,68,1,m05_p1,social,4.0,m05,d
6669,43.0,69,1,m05_p1,social,4.0,m05,d
6670,43.0,70,1,m05_p1,social,4.0,m05,d
6671,44.0,71,1,m05_p1,social,4.0,m05,d
6672,45.0,72,1,m05_p1,social,4.0,m05,d
6673,46.0,73,1,m05_p1,social,4.0,m05,d
6674,47.0,74,1,m05_p1,social,4.0,m05,d
6675,48.0,75,1,m05_p1,social,4.0,m05,d
6676,49.0,76,1,m05_p1,social,4.0,m05,d
6677,50.0,77,1,m05_p1,social,4.0,m05,d
6678,50.0,78,1,m05_p1,social,4.0,m05,d
6679,51.0,79,1,m05_p1,social,4.0,m05,d
6680,52.0,80,1,m05_p1,social,4.0,m05,d
6681,52.0,81,1,m05_p1,social,4.0,m05,d
6682,53.0,82,1,m05_p1,social,4.0,m05,d
6683,53.0,83,1,m05_p1,social,4.0,m05,d
6684,54.0,84,1,m05_p1,social,4.0,m05,d
6685,54.0,85,1,m05_p1,social,4.0,m05,d
6686,55.0,86,1,m05_p1,social,4.0,m05,d
6687,55.0,87,1,m05_p1,social,4.0,m05,d
6688,56.0,88,1,m05_p1,social,4.0,m05,d
6689,57.0,89,1,m05_p1,social,4.0,m05,d
6690,57.0,90,1,m05_p1,social,4.0,m05,d
6691,58.0,91,1,m05_p1,social,4.0,m05,d
6692,59.0,92,1,m05_p1,social,4.0,m05,d
6693,59.0,93,1,m05_p1,social,4.0,m05,d
6694,60.0,94,1,m05_p1,social,4.0,m05,d
6695,60.0,95,1,m05_p1,social,4.0,m05,d
6696,61.0,96,1,m05_p1,social,4.0,m05,d
6697,62.0,97,1,m05_p1,social,4.0,m05,d
6698,62.0,98,1,m05_p1,social,4.0,m05,d
6699,63.0,99,1,m05_p1,social,4.0,m05,d
6700,0.0,0,1,m05_p2,social,4.0,m05,d
6701,0.0,1,1,m05_p2,social,4.0,m05,d
6702,0.0,2,1,m05_p2,social,4.0,m05,d
6703,0.0,3,1,m05_p2,social,4.0,m05,d
6704,1.0,4,1,m05_p2,social,4.0,m05,d
6705,1.0,5,1,m05_p2,social,4.0,m05,d
6706,1.0,6,1,m05_p2,social,4.0,m05,d
6707,2.0,7,1,m05_p2,social,4.0,m05,d
6708,3.0,8,1,m05_p2,social,4.0,m05,d
6709,4.0,9,1,m05_p2,social,4.0,m05,d
6710,4.0,10,1,m05_p2,social,4.0,m05,d
6711,5.0,11,1,m05_p2,social,4.0,m05,d
6712,5.0,12,1,m05_p2,social,4.0,m05,d
6713,5.0,13,1,m05_p2,social,4.0,m05,d
6714,5.0,14,1,m05_p2,social,4.0,m05,d
6715,6.0,15,1,m05_p2,social,4.0,m05,d
6716,6.0,16,1,m05_p2,social,4.0,m05,d
6717,6.0,17,1,m05_p2,social,4.0,m05,d
6718,7.0,18,1,m05_p2,social,4.0,m05,d
6719,7.0,19,1,m05_p2,social,4.0,m05,d
6720,8.0,20,1,m05_p2,social,4.0,m05,d
6721,9.0,21,1,m05_p2,social,4.0,m05,d
6722,9.0,22,1,m05_p2,social,4.0,m05,d
6723,10.0,23,1,m05_p2,social,4.0,m05,d
6724,10.0,24,1,m05_p2,social,4.0,m05,d
6725,11.0,25,1,m05_p2,social,4.0,m05,d
6726,12.0,26,1,m05_p2,social,4.0,m05,d
6727,12.0,27,1,m05_p2,social,4.0,m05,d
6728,13.0,28,1,m05_p2,social,4.0,m05,d
6729,13.0,29,1,m05_p2,social,4.0,m05,d
6730,14.0,30,1,m05_p2,social,4.0,m05,d
6731,15.0,31,1,m05_p2,social,4.0,m05,d
6732,16.0,32,1,m05_p2,social,4.0,m05,d
6733,17.0,33,1,m05_p2,social,4.0,m05,d
6734,18.0,34,1,m05_p2,social,4.0,m05,d
6735,19.0,35,1,m05_p2,social,4.0,m05,d
6736,20.0,36,1,m05_p2,social,4.0,m05,d
6737,21.0,37,1,m05_p2,social,4.0,m05,d
6738,22.0,38,1,m05_p2,social,4.0,m05,d
6739,23.0,39,1,m05_p2,social,4.0,m05,d
6740,23.0,40,1,m05_p2,social,4.0,m05,d
6741,23.0,41,1,m05_p2,social,4.0,m05,d
6742,24.0,42,1,m05_p2,social,4.0,m05,d
6743,24.0,43,1,m05_p2,social,4.0,m05,d
6744,24.0,44,1,m05_p2,social,4.0,m05,d
6745,24.0,45,1,m05_p2,social,4.0,m05,d
6746,24.0,46,1,m05_p2,social,4.0,m05,d
6747,25.0,47,1,m05_p2,social,4.0,m05,d
6748,26.0,48,1,m05_p2,social,4.0,m05,d
6749,26.0,49,1,m05_p2,social,4.0,m05,d
6750,27.0,50,1,m05_p2,social,4.0,m05,d
6751,27.0,51,1,m05_p2,social,4.0,m05,d
6752,28.0,52,1,m05_p2,social,4.0,m05,d
6753,29.0,53,1,m05_p2,social,4.0,m05,d
6754,30.0,54,1,m05_p2,social,4.0,m05,d
6755,31.0,55,1,m05_p2,social,4.0,m05,d
6756,32.0,56,1,m05_p2,social,4.0,m05,d
6757,33.0,57,1,m05_p2,social,4.0,m05,d
6758,34.0,58,1,m05_p2,social,4.0,m05,d
6759,35.0,59,1,m05_p2,social,4.0,m05,d
6760,35.0,60,1,m05_p2,social,4.0,m05,d
6761,36.0,61,1,m05_p2,social,4.0,m05,d
6762,37.0,62,1,m05_p2,social,4.0,m05,d
6763,38.0,63,1,m05_p2,social,4.0,m05,d
6764,38.0,64,1,m05_p2,social,4.0,m05,d
6765,39.0,65,1,m05_p2,social,4.0,m05,d
6766,39.0,66,1,m05_p2,social,4.0,m05,d
6767,40.0,67,1,m05_p2,social,4.0,m05,d
6768,41.0,68,1,m05_p2,social,4.0,m05,d
6769,41.0,69,1,m05_p2,social,4.0,m05,d
6770,42.0,70,1,m05_p2,social,4.0,m05,d
6771,42.0,71,1,m05_p2,social,4.0,m05,d
6772,43.0,72,1,m05_p2,social,4.0,m05,d
6773,43.0,73,1,m05_p2,social,4.0,m05,d
6774,43.0,74,1,m05_p2,social,4.0,m05,d
6775,43.0,75,1,m05_p2,social,4.0,m05,d
6776,43.0,76,1,m05_p2,social,4.0,m05,d
6777,43.0,77,1,m05_p2,social,4.0,m05,d
6778,44.0,78,1,m05_p2,social,4.0,m05,d
6779,45.0,79,1,m05_p2,social,4.0,m05,d
6780,46.0,80,1,m05_p2,social,4.0,m05,d
6781,47.0,81,1,m05_p2,social,4.0,m05,d
6782,48.0,82,1,m05_p2,social,4.0,m05,d
6783,49.0,83,1,m05_p2,social,4.0,m05,d
6784,49.0,84,1,m05_p2,social,4.0,m05,d
6785,50.0,85,1,m05_p2,social,4.0,m05,d
6786,50.0,86,1,m05_p2,social,4.0,m05,d
6787,51.0,87,1,m05_p2,social,4.0,m05,d
6788,51.0,88,1,m05_p2,social,4.0,m05,d
6789,51.0,89,1,m05_p2,social,4.0,m05,d
6790,51.0,90,1,m05_p2,social,4.0,m05,d
6791,51.0,91,1,m05_p2,social,4.0,m05,d
6792,51.0,92,1,m05_p2,social,4.0,m05,d
6793,51.0,93,1,m05_p2,social,4.0,m05,d
6794,52.0,94,1,m05_p2,social,4.0,m05,d
6795,53.0,95,1,m05_p2,social,4.0,m05,d
6796,54.0,96,1,m05_p2,social,4.0,m05,d
6797,54.0,97,1,m05_p2,social,4.0,m05,d
6798,55.0,98,1,m05_p2,social,4.0,m05,d
6799,56.0,99,1,m05_p2,social,4.0,m05,d
6800,0.0,0,1,m08_p1,social,4.0,m08,s
6801,1.0,1,1,m08_p1,social,4.0,m08,s
6802,2.0,2,1,m08_p1,social,4.0,m08,s
6803,2.0,3,1,m08_p1,social,4.0,m08,s
6804,2.0,4,1,m08_p1,social,4.0,m08,s
6805,2.0,5,1,m08_p1,social,4.0,m08,s
6806,2.0,6,1,m08_p1,social,4.0,m08,s
6807,3.0,7,1,m08_p1,social,4.0,m08,s
6808,3.0,8,1,m08_p1,social,4.0,m08,s
6809,4.0,9,1,m08_p1,social,4.0,m08,s
6810,5.0,10,1,m08_p1,social,4.0,m08,s
6811,6.0,11,1,m08_p1,social,4.0,m08,s
6812,7.0,12,1,m08_p1,social,4.0,m08,s
6813,8.0,13,1,m08_p1,social,4.0,m08,s
6814,9.0,14,1,m08_p1,social,4.0,m08,s
6815,10.0,15,1,m08_p1,social,4.0,m08,s
6816,10.0,16,1,m08_p1,social,4.0,m08,s
6817,10.0,17,1,m08_p1,social,4.0,m08,s
6818,10.0,18,1,m08_p1,social,4.0,m08,s
6819,10.0,19,1,m08_p1,social,4.0,m08,s
6820,10.0,20,1,m08_p1,social,4.0,m08,s
6821,11.0,21,1,m08_p1,social,4.0,m08,s
6822,12.0,22,1,m08_p1,social,4.0,m08,s
6823,13.0,23,1,m08_p1,social,4.0,m08,s
6824,13.0,24,1,m08_p1,social,4.0,m08,s
6825,13.0,25,1,m08_p1,social,4.0,m08,s
6826,14.0,26,1,m08_p1,social,4.0,m08,s
6827,15.0,27,1,m08_p1,social,4.0,m08,s
6828,15.0,28,1,m08_p1,social,4.0,m08,s
