,value,trial,game,participant,condition,experiment,dyad,mapping
3032,10.0,32,1,s20_p1,control,3.0,s20,s
3033,10.0,33,1,s20_p1,control,3.0,s20,s
3034,10.0,34,1,s20_p1,control,3.0,s20,s
3035,10.0,35,1,s20_p1,control,3.0,s20,s
3036,10.0,36,1,s20_p1,control,3.0,s20,s
3037,10.0,37,1,s20_p1,control,3.0,s20,s
3038,11.0,38,1,s20_p1,control,3.0,s20,s
3039,11.0,39,1,s20_p1,control,3.0,s20,s
3040,11.0,40,1,s20_p1,control,3.0,s20,s
3041,12.0,41,1,s20_p1,control,3.0,s20,s
3042,12.0,42,1,s20_p1,control,3.0,s20,s
3043,12.0,43,1,s20_p1,control,3.0,s20,s
3044,12.0,44,1,s20_p1,control,3.0,s20,s
3045,12.0,45,1,s20_p1,control,3.0,s20,s
3046,12.0,46,1,s20_p1,control,3.0,s20,s
3047,12.0,47,1,s20_p1,control,3.0,s20,s
3048,13.0,48,1,s20_p1,control,3.0,s20,s
3049,13.0,49,1,s20_p1,control,3.0,s20,s
3050,13.0,50,1,s20_p1,control,3.0,s20,s
3051,13.0,51,1,s20_p1,control,3.0,s20,s
3052,13.0,52,1,s20_p1,control,3.0,s20,s
3053,13.0,53,1,s20_p1,control,3.0,s20,s
3054,13.0,54,1,s20_p1,control,3.0,s20,s
3055,13.0,55,1,s20_p1,control,3.0,s20,s
3056,14.0,56,1,s20_p1,control,3.0,s20,s
3057,14.0,57,1,s20_p1,control,3.0,s20,s
3058,14.0,58,1,s20_p1,control,3.0,s20,s
3059,14.0,59,1,s20_p1,control,3.0,s20,s
3060,14.0,60,1,s20_p1,control,3.0,s20,s
3061,15.0,61,1,s20_p1,control,3.0,s20,s
3062,15.0,62,1,s20_p1,control,3.0,s20,s
3063,15.0,63,1,s20_p1,control,3.0,s20,s
3064,16.0,64,1,s20_p1,control,3.0,s20,s
3065,16.0,65,1,s20_p1,control,3.0,s20,s
3066,16.0,66,1,s20_p1,control,3.0,s20,s
3067,17.0,67,1,s20_p1,control,3.0,s20,s
3068,17.0,68,1,s20_p1,control,3.0,s20,s
3069,17.0,69,1,s20_p1,control,3.0,s20,s
3070,17.0,70,1,s20_p1,control,3.0,s20,s
3071,17.0,71,1,s20_p1,control,3.0,s20,s
3072,17.0,72,1,s20_p1,control,3.0,s20,s
3073,17.0,73,1,s20_p1,control,3.0,s20,s
3074,17.0,74,1,s20_p1,control,3.0,s20,s
3075,17.0,75,1,s20_p1,control,3.0,s20,s
3076,17.0,76,1,s20_p1,control,3.0,s20,s
3077,17.0,77,1,s20_p1,control,3.0,s20,s
3078,18.0,78,1,s20_p1,control,3.0,s20,s
3079,18.0,79,1,s20_p1,control,3.0,s20,s
3080,18.0,80,1,s20_p1,control,3.0,s20,s
3081,18.0,81,1,s20_p1,control,3.0,s20,s
3082,19.0,82,1,s20_p1,control,3.0,s20,s
3083,19.0,83,1,s20_p1,control,3.0,s20,s
3084,19.0,84,1,s20_p1,control,3.0,s20,s
3085,19.0,85,1,s20_p1,control,3.0,s20,s
3086,19.0,86,1,s20_p1,control,3.0,s20,s
3087,19.0,87,1,s20_p1,control,3.0,s20,s
3088,20.0,88,1,s20_p1,control,3.0,s20,s
3089,20.0,89,1,s20_p1,control,3.0,s20,s
3090,20.0,90,1,s20_p1,control,3.0,s20,s
3091,20.0,91,1,s20_p1,control,3.0,s20,s
3092,20.0,92,1,s20_p1,control,3.0,s20,s
3093,20.0,93,1,s20_p1,control,3.0,s20,s
3094,20.0,94,1,s20_p1,control,3.0,s20,s
3095,20.0,95,1,s20_p1,control,3.0,s20,s
3096,20.0,96,1,s20_p1,control,3.0,s20,s
3097,21.0,97,1,s20_p1,control,3.0,s20,s
3098,21.0,98,1,s20_p1,control,3.0,s20,s
3099,21.0,99,1,s20_p1,control,3.0,s20,s
6200,0.0,0,1,m01_p1,social,4.0,m01,d
6201,1.0,1,1,m01_p1,social,4.0,m01,d
6202,1.0,2,1,m01_p1,social,4.0,m01,d
6203,1.0,3,1,m01_p1,social,4.0,m01,d
6204,1.0,4,1,m01_p1,social,4.0,m01,d
6205,1.0,5,1,m01_p1,social,4.0,m01,d
6206,1.0,6,1,m01_p1,social,4.0,m01,d
6207,1.0,7,1,m01_p1,social,4.0,m01,d
6208,2.0,8,1,m01_p1,social,4.0,m01,d
6209,2.0,9,1,m01_p1,social,4.0,m01,d
6210,2.0,10,1,m01_p1,social,4.0,m01,d
6211,2.0,11,1,m01_p1,social,4.0,m01,d
6212,3.0,12,1,m01_p1,social,4.0,m01,d
6213,3.0,13,1,m01_p1,social,4.0,m01,d
6214,3.0,14,1,m01_p1,social,4.0,m01,d
6215,4.0,15,1,m01_p1,social,4.0,m01,d
6216,5.0,16,1,m01_p1,social,4.0,m01,d
6217,5.0,17,1,m01_p1,social,4.0,m01,d
6218,5.0,18,1,m01_p1,social,4.0,m01,d
6219,5.0,19,1,m01_p1,social,4.0,m01,d
6220,5.0,20,1,m01_p1,social,4.0,m01,d
6221,6.0,21,1,m01_p1,social,4.0,m01,d
6222,7.0,22,1,m01_p1,social,4.0,m01,d
6223,7.0,23,1,m01_p1,social,4.0,m01,d
6224,8.0,24,1,m01_p1,social,4.0,m01,d
6225,8.0,25,1,m01_p1,social,4.0,m01,d
6226,8.0,26,1,m01_p1,social,4.0,m01,d
6227,9.0,27,1,m01_p1,social,4.0,m01,d
6228,9.0,28,1,m01_p1,social,4.0,m01,d
6229,9.0,29,1,m01_p1,social,4.0,m01,d
6230,9.0,30,1,m01_p1,social,4.0,m01,d
6231,10.0,31,1,m01_p1,social,4.0,m01,d
6232,10.0,32,1,m01_p1,social,4.0,m01,d
6233,11.0,33,1,m01_p1,social,4.0,m01,d
6234,11.0,34,1,m01_p1,social,4.0,m01,d
6235,11.0,35,1,m01_p1,social,4.0,m01,d
6236,12.0,36,1,m01_p1,social,4.0,m01,d
6237,13.0,37,1,m01_p1,social,4.0,m01,d
6238,13.0,38,1,m01_p1,social,4.0,m01,d
6239,13.0,39,1,m01_p1,social,4.0,m01,d
6240,14.0,40,1,m01_p1,social,4.0,m01,d
6241,14.0,41,1,m01_p1,social,4.0,m01,d
6242,14.0,42,1,m01_p1,social,4.0,m01,d
6243,14.0,43,1,m01_p1,social,4.0,m01,d
6244,15.0,44,1,m01_p1,social,4.0,m01,d
6245,15.0,45,1,m01_p1,social,4.0,m01,d
6246,15.0,46,1,m01_p1,social,4.0,m01,d
6247,16.0,47,1,m01_p1,social,4.0,m01,d
6248,16.0,48,1,m01_p1,social,4.0,m01,d
6249,16.0,49,1,m01_p1,social,4.0,m01,d
6250,16.0,50,1,m01_p1,social,4.0,m01,d
6251,17.0,51,1,m01_p1,social,4.0,m01,d
6252,17.0,52,1,m01_p1,social,4.0,m01,d
6253,17.0,53,1,m01_p1,social,4.0,m01,d
6254,17.0,54,1,m01_p1,social,4.0,m01,d
6255,17.0,55,1,m01_p1,social,4.0,m01,d
6256,18.0,56,1,m01_p1,social,4.0,m01,d
6257,18.0,57,1,m01_p1,social,4.0,m01,d
6258,18.0,58,1,m01_p1,social,4.0,m01,d
6259,18.0,59,1,m01_p1,social,4.0,m01,d
6260,19.0,60,1,m01_p1,social,4.0,m01,d
6261,19.0,61,1,m01_p1,social,4.0,m01,d
6262,19.0,62,1,m01_p1,social,4.0,m01,d
6263,20.0,63,1,m01_p1,social,4.0,m01,d
6264,20.0,64,1,m01_p1,social,4.0,m01,d
6265,20.0,65,1,m01_p1,social,4.0,m01,d
6266,21.0,66,1,m01_p1,social,4.0,m01,d
6267,21.0,67,1,m01_p1,social,4.0,m01,d
6268,22.0,68,1,m01_p1,social,4.0,m01,d
6269,22.0,69,1,m01_p1,social,4.0,m01,d
6270,23.0,70,1,m01_p1,social,4.0,m01,d
6271,23.0,71,1,m01_p1,social,4.0,m01,d
6272,23.0,72,1,m01_p1,social,4.0,m01,d
6273,24.0,73,1,m01_p1,social,4.0,m01,d
6274,24.0,74,1,m01_p1,social,4.0,m01,d
6275,25.0,75,1,m01_p1,social,4.0,m01,d
6276,25.0,76,1,m01_p1,social,4.0,m01,d
6277,25.0,77,1,m01_p1,social,4.0,m01,d
6278,26.0,78,1,m01_p1,social,4.0,m01,d
6279,26.0,79,1,m01_p1,social,4.0,m01,d
6280,26.0,80,1,m01_p1,social,4.0,m01,d
6281,26.0,81,1,m01_p1,social,4.0,m01,d
6282,26.0,82,1,m01_p1,social,4.0,m01,d
6283,27.0,83,1,m01_p1,social,4.0,m01,d
6284,27.0,84,1,m01_p1,social,4.0,m01,d
6285,28.0,85,1,m01_p1,social,4.0,m01,d
6286,28.0,86,1,m01_p1,social,4.0,m01,d
6287,28.0,87,1,m01_p1,social,4.0,m01,d
6288,29.0,88,1,m01_p1,social,4.0,m01,d
6289,29.0,89,1,m01_p1,social,4.0,m01,d
6290,30.0,90,1,m01_p1,social,4.0,m01,d
6291,30.0,91,1,m01_p1,social,4.0,m01,d
6292,30.0,92,1,m01_p1,social,4.0,m01,d
6293,31.0,93,1,m01_p1,social,4.0,m01,d
6294,31.0,94,1,m01_p1,social,4.0,m01,d
6295,32.0,95,1,m01_p1,social,4.0,m01,d
6296,32.0,96,1,m01_p1,social,4.0,m01,d
6297,32.0,97,1,m01_p1,social,4.0,m01,d
6298,32.0,98,1,m01_p1,social,4.0,m01,d
6299,33.0,99,1,m01_p1,social,4.0,m01,d
6300,0.0,0,1,m01_p2,social,4.0,m01,d
6301,0.0,1,1,m01_p2,social,4.0,m01,d
6302,0.0,2,1,m01_p2,social,4.0,m01,d
6303,0.0,3,1,m01_p2,social,4.0,m01,d
6304,1.0,4,1,m01_p2,social,4.0,m01,d
6305,1.0,5,1,m01_p2,social,4.0,m01,d
6306,1.0,6,1,m01_p2,social,4.0,m01,d
6307,1.0,7,1,m01_p2,social,4.0,m01,d
6308,1.0,8,1,m01_p2,social,4.0,m01,d
6309,2.0,9,1,m01_p2,social,4.0,m01,d
6310,2.0,10,1,m01_p2,social,4.0,m01,d
6311,2.0,11,1,m01_p2,social,4.0,m01,d
6312,2.0,12,1,m01_p2,social,4.0,m01,d
6313,2.0,13,1,m01_p2,social,4.0,m01,d
6314,3.0,14,1,m01_p2,social,4.0,m01,d
6315,4.0,15,1,m01_p2,social,4.0,m01,d
6316,4.0,16,1,m01_p2,social,4.0,m01,d
6317,5.0,17,1,m01_p2,social,4.0,m01,d
6318,5.0,18,1,m01_p2,social,4.0,m01,d
6319,6.0,19,1,m01_p2,social,4.0,m01,d
6320,6.0,20,1,m01_p2,social,4.0,m01,d
6321,7.0,21,1,m01_p2,social,4.0,m01,d
6322,8.0,22,1,m01_p2,social,4.0,m01,d
6323,8.0,23,1,m01_p2,social,4.0,m01,d
6324,9.0,24,1,m01_p2,social,4.0,m01,d
6325,9.0,25,1,m01_p2,social,4.0,m01,d
6326,9.0,26,1,m01_p2,social,4.0,m01,d
6327,9.0,27,1,m01_p2,social,4.0,m01,d
6328,9.0,28,1,m01_p2,social,4.0,m01,d
6329,9.0,29,1,m01_p2,social,4.0,m01,d
6330,10.0,30,1,m01_p2,social,4.0,m01,d
6331,11.0,31,1,m01_p2,social,4.0,m01,d
6332,11.0,32,1,m01_p2,social,4.0,m01,d
6333,12.0,33,1,m01_p2,social,4.0,m01,d
6334,12.0,34,1,m01_p2,social,4.0,m01,d
6335,12.0,35,1,m01_p2,social,4.0,m01,d
6336,12.0,36,1,m01_p2,social,4.0,m01,d
6337,13.0,37,1,m01_p2,social,4.0,m01,d
6338,13.0,38,1,m01_p2,social,4.0,m01,d
6339,13.0,39,1,m01_p2,social,4.0,m01,d
6340,13.0,40,1,m01_p2,social,4.0,m01,d
6341,13.0,41,1,m01_p2,social,4.0,m01,d
6342,13.0,42,1,m01_p2,social,4.0,m01,d
6343,13.0,43,1,m01_p2,social,4.0,m01,d
6344,13.0,44,1,m01_p2,social,4.0,m01,d
6345,14.0,45,1,m01_p2,social,4.0,m01,d
6346,14.0,46,1,m01_p2,social,4.0,m01,d
6347,14.0,47,1,m01_p2,social,4.0,m01,d
6348,15.0,48,1,m01_p2,social,4.0,m01,d
6349,15.0,49,1,m01_p2,social,4.0,m01,d
6350,15.0,50,1,m01_p2,social,4.0,m01,d
6351,15.0,51,1,m01_p2,social,4.0,m01,d
6352,15.0,52,1,m01_p2,social,4.0,m01,d
6353,15.0,53,1,m01_p2,social,4.0,m01,d
6354,15.0,54,1,m01_p2,social,4.0,m01,d
6355,15.0,55,1,m01_p2,social,4.0,m01,d
6356,16.0,56,1,m01_p2,social,4.0,m01,d
6357,17.0,57,1,m01_p2,social,4.0,m01,d
6358,17.0,58,1,m01_p2,social,4.0,m01,d
6359,17.0,59,1,m01_p2,social,4.0,m01,d
6360,17.0,60,1,m01_p2,social,4.0,m01,d
6361,17.0,61,1,m01_p2,social,4.0,m01,d
6362,17.0,62,1,m01_p2,social,4.0,m01,d
6363,17.0,63,1,m01_p2,social,4.0,m01,d
6364,18.0,64,1,m01_p2,social,4.0,m01,d
6365,19.0,65,1,m01_p2,social,4.0,m01,d
6366,19.0,66,1,m01_p2,social,4.0,m01,d
6367,19.0,67,1,m01_p2,social,4.0,m01,d
6368,19.0,68,1,m01_p2,social,4.0,m01,d
6369,20.0,69,1,m01_p2,social,4.0,m01,d
6370,20.0,70,1,m01_p2,social,4.0,m01,d
6371,20.0,71,1,m01_p2,social,4.0,m01,d
6372,20.0,72,1,m01_p2,social,4.0,m01,d
6373,20.0,73,1,m01_p2,social,4.0,m01,d
6374,21.0,74,1,m01_p2,social,4.0,m01,d
6375,21.0,75,1,m01_p2,social,4.0,m01,d
6376,21.0,76,1,m01_p2,social,4.0,m01,d
6377,21.0,77,1,m01_p2,social,4.0,m01,d
6378,22.0,78,1,m01_p2,social,4.0,m01,d
6379,22.0,79,1,m01_p2,social,4.0,m01,d
6380,22.0,80,1,m01_p2,social,4.0,m01,d
6381,22.0,81,1,m01_p2,social,4.0,m01,d
6382,22.0,82,1,m01_p2,social,4.0,m01,d
6383,22.0,83,1,m01_p2,social,4.0,m01,d
6384,22.0,84,1,m01_p2,social,4.0,m01,d
6385,23.0,85,1,m01_p2,social,4.0,m01,d
6386,24.0,86,1,m01_p2,social,4.0,m01,d
6387,25.0,87,1,m01_p2,social,4.0,m01,d
6388,26.0,88,1,m01_p2,social,4.0,m01,d
6389,27.0,89,1,m01_p2,social,4.0,m01,d
6390,28.0,90,1,m01_p2,social,4.0,m01,d
6391,28.0,91,1,m01_p2,social,4.0,m01,d
6392,28.0,92,1,m01_p2,social,4.0,m01,d
6393,29.0,93,1,m01_p2,social,4.0,m01,d
6394,30.0,94,1,m01_p2,social,4.0,m01,d
6395,31.0,95,1,m01_p2,social,4.0,m01,d
6396,32.0,96,1,m01_p2,social,4.0,m01,d
6397,33.0,97,1,m01_p2,social,4.0,m01,d
6398,33.0,98,1,m01_p2,social,4.0,m01,d
6399,33.0,99,1,m01_p2,social,4.0,m01,d
6400,0.0,0,1,m03_p1,social,4.0,m03,d
6401,1.0,1,1,m03_p1,social,4.0,m03,d
6402,1.0,2,1,m03_p1,social,4.0,m03,d
6403,1.0,3,1,m03_p1,social,4.0,m03,d
6404,1.0,4,1,m03_p1,social,4.0,m03,d
6405,1.0,5,1,m03_p1,social,4.0,m03,d
6406,1.0,6,1,m03_p1,social,4.0,m03,d
6407,1.0,7,1,m03_p1,social,4.0,m03,d
6408,1.0,8,1,m03_p1,social,4.0,m03,d
6409,1.0,9,1,m03_p1,social,4.0,m03,d
6410,2.0,10,1,m03_p1,social,4.0,m03,d
6411,2.0,11,1,m03_p1,social,4.0,m03,d
6412,2.0,12,1,m03_p1,social,4.0,m03,d
6413,2.0,13,1,m03_p1,social,4.0,m03,d
6414,2.0,14,1,m03_p1,social,4.0,m03,d
6415,2.0,15,1,m03_p1,social,4.0,m03,d
6416,2.0,16,1,m03_p1,social,4.0,m03,d
6417,2.0,17,1,m03_p1,social,4.0,m03,d
6418,2.0,18,1,m03_p1,social,4.0,m03,d
6419,2.0,19,1,m03_p1,social,4.0,m03,d
6420,3.0,20,1,m03_p1,social,4.0,m03,d
6421,3.0,21,1,m03_p1,social,4.0,m03,d
6422,4.0,22,1,m03_p1,social,4.0,m03,d
6423,4.0,23,1,m03_p1,social,4.0,m03,d
6424,4.0,24,1,m03_p1,social,4.0,m03,d
6425,4.0,25,1,m03_p1,social,4.0,m03,d
6426,4.0,26,1,m03_p1,social,4.0,m03,d
6427,5.0,27,1,m03_p1,social,4.0,m03,d
6428,5.0,28,1,m03_p1,social,4.0,m03,d
6429,5.0,29,1,m03_p1,social,4.0,m03,d
6430,5.0,30,1,m03_p1,social,4.0,m03,d
6431,5.0,31,1,m03_p1,social,4.0,m03,d
6432,5.0,32,1,m03_p1,social,4.0,m03,d
6433,5.0,33,1,m03_p1,social,4.0,m03,d
6434,5.0,34,1,m03_p1,social,4.0,m03,d
6435,6.0,35,1,m03_p1,social,4.0,m03,d
6436,6.0,36,1,m03_p1,social,4.0,m03,d
6437,6.0,37,1,m03_p1,social,4.0,m03,d
6438,6.0,38,1,m03_p1,social,4.0,m03,d
6439,7.0,39,1,m03_p1,social,4.0,m03,d
6440,7.0,40,1,m03_p1,social,4.0,m03,d
6441,7.0,41,1,m03_p1,social,4.0,m03,d
6442,7.0,42,1,m03_p1,social,4.0,m03,d
6443,8.0,43,1,m03_p1,social,4.0,m03,d
6444,8.0,44,1,m03_p1,social,4.0,m03,d
6445,8.0,45,1,m03_p1,social,4.0,m03,d
6446,9.0,46,1,m03_p1,social,4.0,m03,d
6447,9.0,47,1,m03_p1,social,4.0,m03,d
6448,9.0,48,1,m03_p1,social,4.0,m03,d
6449,10.0,49,1,m03_p1,social,4.0,m03,d
6450,10.0,50,1,m03_p1,social,4.0,m03,d
6451,10.0,51,1,m03_p1,social,4.0,m03,d
6452,10.0,52,1,m03_p1,social,4.0,m03,d
6453,10.0,53,1,m03_p1,social,4.0,m03,d
6454,10.0,54,1,m03_p1,social,4.0,m03,d
6455,11.0,55,1,m03_p1,social,4.0,m03,d
6456,12.0,56,1,m03_p1,social,4.0,m03,d
6457,13.0,57,1,m03_p1,social,4.0,m03,d
6458,14.0,58,1,m03_p1,social,4.0,m03,d
6459,15.0,59,1,m03_p1,social,4.0,m03,d
6460,15.0,60,1,m03_p1,social,4.0,m03,d
6461,15.0,61,1,m03_p1,social,4.0,m03,d
6462,15.0,62,1,m03_p1,social,4.0,m03,d
6463,15.0,63,1,m03_p1,social,4.0,m03,d
6464,15.0,64,1,m03_p1,social,4.0,m03,d
6465,15.0,65,1,m03_p1,social,4.0,m03,d
6466,16.0,66,1,m03_p1,social,4.0,m03,d
6467,16.0,67,1,m03_p1,social,4.0,m03,d
6468,16.0,68,1,m03_p1,social,4.0,m03,d
6469,17.0,69,1,m03_p1,social,4.0,m03,d
6470,17.0,70,1,m03_p1,social,4.0,m03,d
6471,17.0,71,1,m03_p1,social,4.0,m03,d
6472,17.0,72,1,m03_p1,social,4.0,m03,d
6473,17.0,73,1,m03_p1,social,4.0,m03,d
6474,17.0,74,1,m03_p1,social,4.0,m03,d
6475,18.0,75,1,m03_p1,social,4.0,m03,d
6476,18.0,76,1,m03_p1,social,4.0,m03,d
6477,18.0,77,1,m03_p1,social,4.0,m03,d
6478,18.0,78,1,m03_p1,social,4.0,m03,d
6479,18.0,79,1,m03_p1,social,4.0,m03,d
6480,19.0,80,1,m03_p1,social,4.0,m03,d
6481,19.0,81,1,m03_p1,social,4.0,m03,d
6482,19.0,82,1,m03_p1,social,4.0,m03,d
6483,19.0,83,1,m03_p1,social,4.0,m03,d
6484,19.0,84,1,m03_p1,social,4.0,m03,d
6485,20.0,85,1,m03_p1,social,4.0,m03,d
6486,20.0,86,1,m03_p1,social,4.0,m03,d
6487,20.0,87,1,m03_p1,social,4.0,m03,d
6488,21.0,88,1,m03_p1,social,4.0,m03,d
6489,21.0,89,1,m03_p1,social,4.0,m03,d
6490,21.0,90,1,m03_p1,social,4.0,m03,d
6491,21.0,91,1,m03_p1,social,4.0,m03,d
6492,21.0,92,1,m03_p1,social,4.0,m03,d
6493,22.0,93,1,m03_p1,social,4.0,m03,d
6494,22.0,94,1,m03_p1,social,4.0,m03,d
6495,23.0,95,1,m03_p1,social,4.0,m03,d
6496,23.0,96,1,m03_p1,social,4.0,m03,d
6497,23.0,97,1,m03_p1,social,4.0,m03,d
6498,23.0,98,1,m03_p1,social,4.0,m03,d
6499,24.0,99,1,m03_p1,social,4.0,m03,d
6500,0.0,0,1,m03_p2,social,4.0,m03,d
6501,0.0,1,1,m03_p2,social,4.0,m03,d
6502,1.0,2,1,m03_p2,social,4.0,m03,d
6503,1.0,3,1,m03_p2,social,4.0,m03,d
6504,1.0,4,1,m03_p2,social,4.0,m03,d
6505,1.0,5,1,m03_p2,social,4.0,m03,d
6506,2.0,6,1,m03_p2,social,4.0,m03,d
6507,2.0,7,1,m03_p2,social,4.0,m03,d
6508,2.0,8,1,m03_p2,social,4.0,m03,d
6509,3.0,9,1,m03_p2,social,4.0,m03,d
6510,3.0,10,1,m03_p2,social,4.0,m03,d
6511,3.0,11,1,m03_p2,social,4.0,m03,d
6512,4.0,12,1,m03_p2,social,4.0,m03,d
6513,4.0,13,1,m03_p2,social,4.0,m03,d
6514,5.0,14,1,m03_p2,social,4.0,m03,d
6515,5.0,15,1,m03_p2,social,4.0,m03,d
6516,6.0,16,1,m03_p2,social,4.0,m03,d
6517,6.0,17,1,m03_p2,social,4.0,m03,d
6518,6.0,18,1,m03_p2,social,4.0,m03,d
6519,7.0,19,1,m03_p2,social,4.0,m03,d
6520,7.0,20,1,m03_p2,social,4.0,m03,d
6521,8.0,21,1,m03_p2,social,4.0,m03,d
6522,8.0,22,1,m03_p2,social,4.0,m03,d
6523,8.0,23,1,m03_p2,social,4.0,m03,d
6524,8.0,24,1,m03_p2,social,4.0,m03,d
6525,9.0,25,1,m03_p2,social,4.0,m03,d
6526,9.0,26,1,m03_p2,social,4.0,m03,d
6527,9.0,27,1,m03_p2,social,4.0,m03,d
6528,9.0,28,1,m03_p2,social,4.0,m03,d
6529,10.0,29,1,m03_p2,social,4.0,m03,d
6530,10.0,30,1,m03_p2,social,4.0,m03,d
6531,10.0,31,1,m03_p2,social,4.0,m03,d
6532,11.0,32,1,m03_p2,social,4.0,m03,d
6533,11.0,33,1,m03_p2,social,4.0,m03,d
6534,11.0,34,1,m03_p2,social,4.0,m03,d
6535,12.0,35,1,m03_p2,social,4.0,m03,d
6536,12.0,36,1,m03_p2,social,4.0,m03,d
6537,12.0,37,1,m03_p2,social,4.0,m03,d
6538,12.0,38,1,m03_p2,social,4.0,m03,d
6539,13.0,39,1,m03_p2,social,4.0,m03,d
6540,13.0,40,1,m03_p2,social,4.0,m03,d
6541,13.0,41,1,m03_p2,social,4.0,m03,d
6542,14.0,42,1,m03_p2,social,4.0,m03,d
6543,15.0,43,1,m03_p2,social,4.0,m03,d
6544,16.0,44,1,m03_p2,social,4.0,m03,d
6545,16.0,45,1,m03_p2,social,4.0,m03,d
6546,16.0,46,1,m03_p2,social,4.0,m03,d
6547,16.0,47,1,m03_p2,social,4.0,m03,d
6548,16.0,48,1,m03_p2,social,4.0,m03,d
6549,16.0,49,1,m03_p2,social,4.0,m03,d
6550,16.0,50,1,m03_p2,social,4.0,m03,d
6551,17.0,51,1,m03_p2,social,4.0,m03,d
6552,18.0,52,1,m03_p2,social,4.0,m03,d
6553,19.0,53,1,m03_p2,social,4.0,m03,d
6554,19.0,54,1,m03_p2,social,4.0,m03,d
6555,20.0,55,1,m03_p2,social,4.0,m03,d
6556,20.0,56,1,m03_p2,social,4.0,m03,d
6557,20.0,57,1,m03_p2,social,4.0,m03,d
6558,20.0,58,1,m03_p2,social,4.0,m03,d
6559,21.0,59,1,m03_p2,social,4.0,m03,d
6560,21.0,60,1,m03_p2,social,4.0,m03,d
6561,21.0,61,1,m03_p2,social,4.0,m03,d
6562,22.0,62,1,m03_p2,social,4.0,m03,d
6563,22.0,63,1,m03_p2,social,4.0,m03,d
6564,22.0,64,1,m03_p2,social,4.0,m03,d
6565,22.0,65,1,m03_p2,social,4.0,m03,d
6566,23.0,66,1,m03_p2,social,4.0,m03,d
6567,23.0,67,1,m03_p2,social,4.0,m03,d
6568,23.0,68,1,m03_p2,social,4.0,m03,d
6569,24.0,69,1,m03_p2,social,4.0,m03,d
6570,25.0,70,1,m03_p2,social,4.0,m03,d
6571,26.0,71,1,m03_p2,social,4.0,m03,d
6572,26.0,72,1,m03_p2,social,4.0,m03,d
6573,26.0,73,1,m03_p2,social,4.0,m03,d
6574,26.0,74,1,m03_p2,social,4.0,m03,d
6575,26.0,75,1,m03_p2,social,4.0,m03,d
6576,27.0,76,1,m03_p2,social,4.0,m03,d
6577,28.0,77,1,m03_p2,social,4.0,m03,d
6578,28.0,78,1,m03_p2,social,4.0,m03,d
6579,29.0,79,1,m03_p2,social,4.0,m03,d
6580,30.0,80,1,m03_p2,social,4.0,m03,d
6581,30.0,81,1,m03_p2,social,4.0,m03,d
6582,30.0,82,1,m03_p2,social,4.0,m03,d
6583,30.0,83,1,m03_p2,social,4.0,m03,d
6584,30.0,84,1,m03_p2,social,4.0,m03,d
6585,30.0,85,1,m03_p2,social,4.0,m03,d
6586,31.0,86,1,m03_p2,social,4.0,m03,d
6587,31.0,87,1,m03_p2,social,4.0,m03,d
6588,32.0,88,1,m03_p2,social,4.0,m03,d
6589,32.0,89,1,m03_p2,social,4.0,m03,d
6590,32.0,90,1,m03_p2,social,4.0,m03,d
6591,32.0,91,1,m03_p2,social,4.0,m03,d
6592,33.0,92,1,m03_p2,social,4.0,m03,d
6593,34.0,93,1,m03_p2,social,4.0,m03,d
6594,34.0,94,1,m03_p2,social,4.0,m03,d
6595,34.0,95,1,m03_p2,social,4.0,m03,d
6596,35.0,96,1,m03_p2,social,4.0,m03,d
6597,36.0,97,1,m03_p2,social,4.0,m03,d
6598,36.0,98,1,m03_p2,social,4.0,m03,d
6599,36.0,99,1,m03_p2,social,4.0,m03,d
6600,0.0,0,1,m05_p1,social,4.0,m05,d
6601,1.0,1,1,m05_p1,social,4.0,m05,d
6602,2.0,2,1,m05_p1,social,4.0,m05,d
6603,2.0,3,1,m05_p1,social,4.0,m05,d
6604,2.0,4,1,m05_p1,social,4.0,m05,d
6605,2.0,5,1,m05_p1,social,4.0,m05,d
6606,2.0,6,1,m05_p1,social,4.0,m05,d
6607,2.0,7,1,m05_p1,social,4.0,m05,d
6608,2.0,8,1,m05_p1,social,4.0,m05,d
6609,2.0,9,1,m05_p1,social,4.0,m05,d
6610,3.0,10,1,m05_p1,social,4.0,m05,d
6611,3.0,11,1,m05_p1,social,4.0,m05,d
6612,3.0,12,1,m05_p1,social,4.0,m05,d
6613,4.0,13,1,m05_p1,social,4.0,m05,d
6614,4.0,14,1,m05_p1,social,4.0,m05,d
6615,5.0,15,1,m05_p1,social,4.0,m05,d
6616,5.0,16,1,m05_p1,social,4.0,m05,d
6617,5.0,17,1,m05_p1,social,4.0,m05,d
6618,5.0,18,1,m05_p1,social,4.0,m05,d
6619,5.0,19,1,m05_p1,social,4.0,m05,d
6620,5.0,20,1,m05_p1,social,4.0,m05,d
6621,5.0,21,1,m05_p1,social,4.0,m05,d
6622,5.0,22,1,m05_p1,social,4.0,m05,d
6623,5.0,23,1,m05_p1,social,4.0,m05,d
6624,5.0,24,1,m05_p1,social,4.0,m05,d
6625,5.0,25,1,m05_p1,social,4.0,m05,d
6626,5.0,26,1,m05_p1,social,4.0,m05,d
6627,5.0,27,1,m05_p1,social,4.0,m05,d
6628,5.0,28,1,m05_p1,social,4.0,m05,d
6629,5.0,29,1,m05_p1,social,4.0,m05,d
6630,5.0,30,1,m05_p1,social,4.0,m05,d
