,variable,value,trial
1807,j02_p1_g1,3,7
1808,j02_p1_g1,3,8
1809,j02_p1_g1,4,9
1810,j02_p1_g1,5,10
1811,j02_p1_g1,5,11
1812,j02_p1_g1,5,12
1813,j02_p1_g1,5,13
1814,j02_p1_g1,6,14
1815,j02_p1_g1,6,15
1816,j02_p1_g1,7,16
1817,j02_p1_g1,7,17
1818,j02_p1_g1,8,18
1819,j02_p1_g1,9,19
1820,j02_p1_g1,9,20
1821,j02_p1_g1,9,21
1822,j02_p1_g1,9,22
1823,j02_p1_g1,10,23
1824,j02_p1_g1,10,24
1825,j02_p1_g1,11,25
1826,j02_p1_g1,11,26
1827,j02_p1_g1,11,27
1828,j02_p1_g1,11,28
1829,j02_p1_g1,11,29
1830,j02_p1_g1,12,30
1831,j02_p1_g1,12,31
1832,j02_p1_g1,12,32
1833,j02_p1_g1,12,33
1834,j02_p1_g1,12,34
1835,j02_p1_g1,13,35
1836,j02_p1_g1,13,36
1837,j02_p1_g1,13,37
1838,j02_p1_g1,14,38
1839,j02_p1_g1,15,39
1840,j02_p1_g1,16,40
1841,j02_p1_g1,16,41
1842,j02_p1_g1,16,42
1843,j02_p1_g1,17,43
1844,j02_p1_g1,17,44
1845,j02_p1_g1,17,45
1846,j02_p1_g1,18,46
1847,j02_p1_g1,18,47
1848,j02_p1_g1,18,48
1849,j02_p1_g1,18,49
1850,j02_p1_g1,18,50
1851,j02_p1_g1,19,51
1852,j02_p1_g1,19,52
1853,j02_p1_g1,19,53
1854,j02_p1_g1,20,54
1855,j02_p1_g1,20,55
1856,j02_p1_g1,20,56
1857,j02_p1_g1,20,57
1858,j02_p1_g1,21,58
1859,j02_p1_g1,21,59
1860,j02_p1_g1,21,60
1861,j02_p1_g1,22,61
1862,j02_p1_g1,23,62
1863,j02_p1_g1,23,63
1864,j02_p1_g1,23,64
1865,j02_p1_g1,24,65
1866,j02_p1_g1,24,66
1867,j02_p1_g1,25,67
1868,j02_p1_g1,26,68
1869,j02_p1_g1,27,69
1870,j02_p1_g1,28,70
1871,j02_p1_g1,28,71
1872,j02_p1_g1,28,72
1873,j02_p1_g1,28,73
1874,j02_p1_g1,28,74
1875,j02_p1_g1,28,75
1876,j02_p1_g1,29,76
1877,j02_p1_g1,29,77
1878,j02_p1_g1,30,78
1879,j02_p1_g1,30,79
1880,j02_p1_g1,30,80
1881,j02_p1_g1,31,81
1882,j02_p1_g1,32,82
1883,j02_p1_g1,32,83
1884,j02_p1_g1,33,84
1885,j02_p1_g1,33,85
1886,j02_p1_g1,33,86
1887,j02_p1_g1,33,87
1888,j02_p1_g1,34,88
1889,j02_p1_g1,34,89
1890,j02_p1_g1,34,90
1891,j02_p1_g1,35,91
1892,j02_p1_g1,35,92
1893,j02_p1_g1,35,93
1894,j02_p1_g1,35,94
1895,j02_p1_g1,35,95
1896,j02_p1_g1,36,96
1897,j02_p1_g1,36,97
1898,j02_p1_g1,36,98
1899,j02_p1_g1,36,99
1900,j02_p2_g1,0,0
1901,j02_p2_g1,0,1
1902,j02_p2_g1,0,2
1903,j02_p2_g1,0,3
1904,j02_p2_g1,1,4
1905,j02_p2_g1,1,5
1906,j02_p2_g1,2,6
1907,j02_p2_g1,2,7
1908,j02_p2_g1,2,8
1909,j02_p2_g1,3,9
1910,j02_p2_g1,3,10
1911,j02_p2_g1,4,11
1912,j02_p2_g1,4,12
1913,j02_p2_g1,4,13
1914,j02_p2_g1,4,14
1915,j02_p2_g1,5,15
1916,j02_p2_g1,6,16
1917,j02_p2_g1,7,17
1918,j02_p2_g1,7,18
1919,j02_p2_g1,7,19
1920,j02_p2_g1,8,20
1921,j02_p2_g1,8,21
1922,j02_p2_g1,8,22
1923,j02_p2_g1,8,23
1924,j02_p2_g1,8,24
1925,j02_p2_g1,8,25
1926,j02_p2_g1,8,26
1927,j02_p2_g1,9,27
1928,j02_p2_g1,9,28
1929,j02_p2_g1,9,29
1930,j02_p2_g1,9,30
1931,j02_p2_g1,10,31
1932,j02_p2_g1,10,32
1933,j02_p2_g1,10,33
1934,j02_p2_g1,11,34
1935,j02_p2_g1,12,35
1936,j02_p2_g1,12,36
1937,j02_p2_g1,12,37
1938,j02_p2_g1,12,38
1939,j02_p2_g1,13,39
1940,j02_p2_g1,13,40
1941,j02_p2_g1,13,41
1942,j02_p2_g1,13,42
1943,j02_p2_g1,13,43
1944,j02_p2_g1,13,44
1945,j02_p2_g1,13,45
1946,j02_p2_g1,13,46
1947,j02_p2_g1,13,47
1948,j02_p2_g1,13,48
1949,j02_p2_g1,13,49
1950,j02_p2_g1,13,50
1951,j02_p2_g1,13,51
1952,j02_p2_g1,13,52
1953,j02_p2_g1,13,53
1954,j02_p2_g1,13,54
1955,j02_p2_g1,13,55
1956,j02_p2_g1,13,56
1957,j02_p2_g1,13,57
1958,j02_p2_g1,13,58
1959,j02_p2_g1,13,59
1960,j02_p2_g1,13,60
1961,j02_p2_g1,13,61
1962,j02_p2_g1,14,62
1963,j02_p2_g1,15,63
1964,j02_p2_g1,15,64
1965,j02_p2_g1,16,65
1966,j02_p2_g1,16,66
1967,j02_p2_g1,17,67
1968,j02_p2_g1,17,68
1969,j02_p2_g1,18,69
1970,j02_p2_g1,18,70
1971,j02_p2_g1,19,71
1972,j02_p2_g1,19,72
1973,j02_p2_g1,19,73
1974,j02_p2_g1,19,74
1975,j02_p2_g1,19,75
1976,j02_p2_g1,20,76
1977,j02_p2_g1,20,77
1978,j02_p2_g1,20,78
1979,j02_p2_g1,20,79
1980,j02_p2_g1,20,80
1981,j02_p2_g1,20,81
1982,j02_p2_g1,21,82
1983,j02_p2_g1,22,83
1984,j02_p2_g1,22,84
1985,j02_p2_g1,23,85
1986,j02_p2_g1,24,86
1987,j02_p2_g1,24,87
1988,j02_p2_g1,24,88
1989,j02_p2_g1,24,89
1990,j02_p2_g1,24,90
1991,j02_p2_g1,24,91
1992,j02_p2_g1,24,92
1993,j02_p2_g1,24,93
1994,j02_p2_g1,24,94
1995,j02_p2_g1,24,95
1996,j02_p2_g1,25,96
1997,j02_p2_g1,25,97
1998,j02_p2_g1,25,98
1999,j02_p2_g1,25,99
2000,j03_p1_g1,0,0
2001,j03_p1_g1,0,1
2002,j03_p1_g1,1,2
2003,j03_p1_g1,1,3
2004,j03_p1_g1,1,4
2005,j03_p1_g1,2,5
2006,j03_p1_g1,3,6
2007,j03_p1_g1,3,7
2008,j03_p1_g1,3,8
2009,j03_p1_g1,4,9
2010,j03_p1_g1,4,10
2011,j03_p1_g1,4,11
2012,j03_p1_g1,5,12
2013,j03_p1_g1,5,13
2014,j03_p1_g1,6,14
2015,j03_p1_g1,6,15
2016,j03_p1_g1,6,16
2017,j03_p1_g1,6,17
2018,j03_p1_g1,6,18
2019,j03_p1_g1,6,19
2020,j03_p1_g1,6,20
2021,j03_p1_g1,7,21
2022,j03_p1_g1,8,22
2023,j03_p1_g1,9,23
2024,j03_p1_g1,9,24
2025,j03_p1_g1,9,25
2026,j03_p1_g1,9,26
2027,j03_p1_g1,9,27
2028,j03_p1_g1,10,28
2029,j03_p1_g1,10,29
2030,j03_p1_g1,10,30
2031,j03_p1_g1,11,31
2032,j03_p1_g1,11,32
2033,j03_p1_g1,11,33
2034,j03_p1_g1,11,34
2035,j03_p1_g1,12,35
2036,j03_p1_g1,13,36
2037,j03_p1_g1,13,37
2038,j03_p1_g1,13,38
2039,j03_p1_g1,13,39
2040,j03_p1_g1,13,40
2041,j03_p1_g1,13,41
2042,j03_p1_g1,13,42
2043,j03_p1_g1,13,43
2044,j03_p1_g1,13,44
2045,j03_p1_g1,13,45
2046,j03_p1_g1,14,46
2047,j03_p1_g1,14,47
2048,j03_p1_g1,15,48
2049,j03_p1_g1,16,49
2050,j03_p1_g1,16,50
2051,j03_p1_g1,16,51
2052,j03_p1_g1,17,52
2053,j03_p1_g1,17,53
2054,j03_p1_g1,17,54
2055,j03_p1_g1,17,55
2056,j03_p1_g1,17,56
2057,j03_p1_g1,18,57
2058,j03_p1_g1,18,58
2059,j03_p1_g1,18,59
2060,j03_p1_g1,19,60
2061,j03_p1_g1,19,61
2062,j03_p1_g1,19,62
2063,j03_p1_g1,20,63
2064,j03_p1_g1,21,64
2065,j03_p1_g1,21,65
2066,j03_p1_g1,21,66
2067,j03_p1_g1,21,67
2068,j03_p1_g1,21,68
2069,j03_p1_g1,21,69
2070,j03_p1_g1,21,70
2071,j03_p1_g1,21,71
2072,j03_p1_g1,21,72
2073,j03_p1_g1,21,73
2074,j03_p1_g1,21,74
2075,j03_p1_g1,21,75
2076,j03_p1_g1,21,76
2077,j03_p1_g1,21,77
2078,j03_p1_g1,21,78
2079,j03_p1_g1,21,79
2080,j03_p1_g1,21,80
2081,j03_p1_g1,21,81
2082,j03_p1_g1,21,82
2083,j03_p1_g1,22,83
2084,j03_p1_g1,22,84
2085,j03_p1_g1,22,85
2086,j03_p1_g1,22,86
2087,j03_p1_g1,22,87
2088,j03_p1_g1,22,88
2089,j03_p1_g1,22,89
2090,j03_p1_g1,22,90
2091,j03_p1_g1,22,91
2092,j03_p1_g1,22,92
2093,j03_p1_g1,22,93
2094,j03_p1_g1,22,94
2095,j03_p1_g1,22,95
2096,j03_p1_g1,22,96
2097,j03_p1_g1,22,97
2098,j03_p1_g1,22,98
2099,j03_p1_g1,22,99
2100,j03_p2_g1,0,0
2101,j03_p2_g1,1,1
2102,j03_p2_g1,1,2
2103,j03_p2_g1,1,3
2104,j03_p2_g1,2,4
2105,j03_p2_g1,2,5
2106,j03_p2_g1,3,6
2107,j03_p2_g1,3,7
2108,j03_p2_g1,3,8
2109,j03_p2_g1,4,9
2110,j03_p2_g1,4,10
2111,j03_p2_g1,5,11
2112,j03_p2_g1,5,12
2113,j03_p2_g1,5,13
2114,j03_p2_g1,6,14
2115,j03_p2_g1,6,15
2116,j03_p2_g1,6,16
2117,j03_p2_g1,6,17
2118,j03_p2_g1,6,18
2119,j03_p2_g1,6,19
2120,j03_p2_g1,6,20
2121,j03_p2_g1,7,21
2122,j03_p2_g1,7,22
2123,j03_p2_g1,8,23
2124,j03_p2_g1,8,24
2125,j03_p2_g1,8,25
2126,j03_p2_g1,8,26
2127,j03_p2_g1,9,27
2128,j03_p2_g1,9,28
2129,j03_p2_g1,9,29
2130,j03_p2_g1,10,30
2131,j03_p2_g1,11,31
2132,j03_p2_g1,11,32
2133,j03_p2_g1,11,33
2134,j03_p2_g1,12,34
2135,j03_p2_g1,12,35
2136,j03_p2_g1,13,36
2137,j03_p2_g1,14,37
2138,j03_p2_g1,15,38
2139,j03_p2_g1,15,39
2140,j03_p2_g1,15,40
2141,j03_p2_g1,15,41
2142,j03_p2_g1,15,42
2143,j03_p2_g1,16,43
2144,j03_p2_g1,16,44
2145,j03_p2_g1,17,45
2146,j03_p2_g1,17,46
2147,j03_p2_g1,18,47
2148,j03_p2_g1,19,48
2149,j03_p2_g1,19,49
2150,j03_p2_g1,19,50
2151,j03_p2_g1,20,51
2152,j03_p2_g1,20,52
2153,j03_p2_g1,20,53
2154,j03_p2_g1,20,54
2155,j03_p2_g1,20,55
2156,j03_p2_g1,21,56
2157,j03_p2_g1,21,57
2158,j03_p2_g1,21,58
2159,j03_p2_g1,22,59
2160,j03_p2_g1,23,60
2161,j03_p2_g1,23,61
2162,j03_p2_g1,24,62
2163,j03_p2_g1,24,63
2164,j03_p2_g1,25,64
2165,j03_p2_g1,25,65
2166,j03_p2_g1,25,66
2167,j03_p2_g1,25,67
2168,j03_p2_g1,25,68
2169,j03_p2_g1,25,69
2170,j03_p2_g1,25,70
2171,j03_p2_g1,25,71
2172,j03_p2_g1,25,72
2173,j03_p2_g1,25,73
2174,j03_p2_g1,25,74
2175,j03_p2_g1,25,75
2176,j03_p2_g1,25,76
2177,j03_p2_g1,25,77
2178,j03_p2_g1,25,78
2179,j03_p2_g1,26,79
2180,j03_p2_g1,26,80
2181,j03_p2_g1,26,81
2182,j03_p2_g1,27,82
2183,j03_p2_g1,28,83
2184,j03_p2_g1,28,84
2185,j03_p2_g1,28,85
2186,j03_p2_g1,28,86
2187,j03_p2_g1,28,87
2188,j03_p2_g1,28,88
2189,j03_p2_g1,28,89
2190,j03_p2_g1,28,90
2191,j03_p2_g1,28,91
2192,j03_p2_g1,28,92
2193,j03_p2_g1,28,93
2194,j03_p2_g1,28,94
2195,j03_p2_g1,28,95
2196,j03_p2_g1,28,96
2197,j03_p2_g1,29,97
2198,j03_p2_g1,29,98
2199,j03_p2_g1,29,99
2200,j04_p1_g1,0,0
2201,j04_p1_g1,1,1
2202,j04_p1_g1,1,2
2203,j04_p1_g1,2,3
2204,j04_p1_g1,2,4
2205,j04_p1_g1,2,5
2206,j04_p1_g1,3,6
2207,j04_p1_g1,3,7
2208,j04_p1_g1,4,8
2209,j04_p1_g1,4,9
2210,j04_p1_g1,5,10
2211,j04_p1_g1,5,11
2212,j04_p1_g1,5,12
2213,j04_p1_g1,5,13
2214,j04_p1_g1,5,14
2215,j04_p1_g1,5,15
2216,j04_p1_g1,5,16
2217,j04_p1_g1,5,17
2218,j04_p1_g1,5,18
2219,j04_p1_g1,6,19
2220,j04_p1_g1,6,20
2221,j04_p1_g1,7,21
2222,j04_p1_g1,8,22
2223,j04_p1_g1,8,23
2224,j04_p1_g1,8,24
2225,j04_p1_g1,9,25
2226,j04_p1_g1,9,26
2227,j04_p1_g1,9,27
2228,j04_p1_g1,10,28
2229,j04_p1_g1,10,29
2230,j04_p1_g1,10,30
2231,j04_p1_g1,11,31
2232,j04_p1_g1,11,32
2233,j04_p1_g1,11,33
2234,j04_p1_g1,12,34
2235,j04_p1_g1,13,35
2236,j04_p1_g1,13,36
2237,j04_p1_g1,13,37
2238,j04_p1_g1,13,38
2239,j04_p1_g1,13,39
2240,j04_p1_g1,13,40
2241,j04_p1_g1,13,41
2242,j04_p1_g1,13,42
2243,j04_p1_g1,13,43
2244,j04_p1_g1,13,44
2245,j04_p1_g1,14,45
2246,j04_p1_g1,15,46
2247,j04_p1_g1,15,47
2248,j04_p1_g1,15,48
2249,j04_p1_g1,16,49
2250,j04_p1_g1,16,50
2251,j04_p1_g1,16,51
2252,j04_p1_g1,17,52
2253,j04_p1_g1,17,53
2254,j04_p1_g1,17,54
2255,j04_p1_g1,17,55
2256,j04_p1_g1,17,56
2257,j04_p1_g1,18,57
2258,j04_p1_g1,18,58
2259,j04_p1_g1,18,59
2260,j04_p1_g1,18,60
2261,j04_p1_g1,18,61
2262,j04_p1_g1,18,62
2263,j04_p1_g1,18,63
2264,j04_p1_g1,18,64
2265,j04_p1_g1,18,65
2266,j04_p1_g1,18,66
2267,j04_p1_g1,19,67
2268,j04_p1_g1,19,68
2269,j04_p1_g1,20,69
2270,j04_p1_g1,20,70
2271,j04_p1_g1,20,71
2272,j04_p1_g1,21,72
2273,j04_p1_g1,21,73
2274,j04_p1_g1,21,74
2275,j04_p1_g1,21,75
2276,j04_p1_g1,21,76
2277,j04_p1_g1,21,77
2278,j04_p1_g1,21,78
2279,j04_p1_g1,22,79
2280,j04_p1_g1,23,80
2281,j04_p1_g1,23,81
2282,j04_p1_g1,24,82
2283,j04_p1_g1,24,83
2284,j04_p1_g1,24,84
2285,j04_p1_g1,24,85
2286,j04_p1_g1,24,86
2287,j04_p1_g1,24,87
2288,j04_p1_g1,24,88
2289,j04_p1_g1,24,89
2290,j04_p1_g1,25,90
2291,j04_p1_g1,25,91
2292,j04_p1_g1,25,92
2293,j04_p1_g1,25,93
2294,j04_p1_g1,25,94
2295,j04_p1_g1,25,95
2296,j04_p1_g1,25,96
2297,j04_p1_g1,25,97
2298,j04_p1_g1,26,98
2299,j04_p1_g1,26,99
2300,j04_p2_g1,0,0
2301,j04_p2_g1,0,1
2302,j04_p2_g1,0,2
2303,j04_p2_g1,0,3
2304,j04_p2_g1,0,4
2305,j04_p2_g1,1,5
2306,j04_p2_g1,2,6
2307,j04_p2_g1,3,7
2308,j04_p2_g1,4,8
2309,j04_p2_g1,5,9
2310,j04_p2_g1,6,10
2311,j04_p2_g1,6,11
2312,j04_p2_g1,6,12
2313,j04_p2_g1,6,13
2314,j04_p2_g1,6,14
2315,j04_p2_g1,6,15
2316,j04_p2_g1,6,16
2317,j04_p2_g1,7,17
2318,j04_p2_g1,8,18
2319,j04_p2_g1,9,19
2320,j04_p2_g1,10,20
2321,j04_p2_g1,11,21
2322,j04_p2_g1,12,22
2323,j04_p2_g1,13,23
2324,j04_p2_g1,14,24
2325,j04_p2_g1,14,25
2326,j04_p2_g1,14,26
2327,j04_p2_g1,15,27
2328,j04_p2_g1,15,28
2329,j04_p2_g1,15,29
2330,j04_p2_g1,16,30
2331,j04_p2_g1,16,31
2332,j04_p2_g1,16,32
2333,j04_p2_g1,17,33
2334,j04_p2_g1,18,34
2335,j04_p2_g1,18,35
2336,j04_p2_g1,18,36
2337,j04_p2_g1,19,37
2338,j04_p2_g1,20,38
2339,j04_p2_g1,20,39
2340,j04_p2_g1,20,40
2341,j04_p2_g1,21,41
2342,j04_p2_g1,22,42
2343,j04_p2_g1,22,43
2344,j04_p2_g1,22,44
2345,j04_p2_g1,22,45
2346,j04_p2_g1,22,46
2347,j04_p2_g1,22,47
2348,j04_p2_g1,22,48
2349,j04_p2_g1,22,49
2350,j04_p2_g1,22,50
2351,j04_p2_g1,22,51
2352,j04_p2_g1,22,52
2353,j04_p2_g1,22,53
2354,j04_p2_g1,22,54
2355,j04_p2_g1,22,55
2356,j04_p2_g1,23,56
2357,j04_p2_g1,23,57
2358,j04_p2_g1,23,58
2359,j04_p2_g1,24,59
2360,j04_p2_g1,24,60
2361,j04_p2_g1,24,61
2362,j04_p2_g1,24,62
2363,j04_p2_g1,25,63
2364,j04_p2_g1,25,64
2365,j04_p2_g1,25,65
2366,j04_p2_g1,26,66
2367,j04_p2_g1,26,67
2368,j04_p2_g1,27,68
2369,j04_p2_g1,28,69
2370,j04_p2_g1,28,70
2371,j04_p2_g1,28,71
2372,j04_p2_g1,29,72
2373,j04_p2_g1,29,73
2374,j04_p2_g1,29,74
2375,j04_p2_g1,30,75
2376,j04_p2_g1,30,76
2377,j04_p2_g1,30,77
2378,j04_p2_g1,30,78
2379,j04_p2_g1,31,79
2380,j04_p2_g1,31,80
2381,j04_p2_g1,31,81
2382,j04_p2_g1,31,82
2383,j04_p2_g1,31,83
2384,j04_p2_g1,31,84
2385,j04_p2_g1,31,85
2386,j04_p2_g1,31,86
2387,j04_p2_g1,31,87
2388,j04_p2_g1,32,88
2389,j04_p2_g1,32,89
2390,j04_p2_g1,32,90
2391,j04_p2_g1,32,91
2392,j04_p2_g1,32,92
2393,j04_p2_g1,32,93
2394,j04_p2_g1,33,94
2395,j04_p2_g1,33,95
2396,j04_p2_g1,33,96
2397,j04_p2_g1,33,97
2398,j04_p2_g1,33,98
2399,j04_p2_g1,34,99
2400,j05_p1_g1,0,0
2401,j05_p1_g1,0,1
2402,j05_p1_g1,0,2
2403,j05_p1_g1,1,3
2404,j05_p1_g1,1,4
2405,j05_p1_g1,1,5
2406,j05_p1_g1,1,6
2407,j05_p1_g1,1,7
2408,j05_p1_g1,1,8
2409,j05_p1_g1,1,9
2410,j05_p1_g1,1,10
2411,j05_p1_g1,1,11
2412,j05_p1_g1,1,12
2413,j05_p1_g1,1,13
2414,j05_p1_g1,1,14
2415,j05_p1_g1,2,15
2416,j05_p1_g1,2,16
2417,j05_p1_g1,2,17
2418,j05_p1_g1,2,18
2419,j05_p1_g1,2,19
2420,j05_p1_g1,2,20
2421,j05_p1_g1,2,21
2422,j05_p1_g1,2,22
2423,j05_p1_g1,2,23
2424,j05_p1_g1,2,24
2425,j05_p1_g1,2,25
2426,j05_p1_g1,2,26
2427,j05_p1_g1,2,27
2428,j05_p1_g1,2,28
2429,j05_p1_g1,2,29
2430,j05_p1_g1,2,30
2431,j05_p1_g1,2,31
2432,j05_p1_g1,2,32
2433,j05_p1_g1,2,33
2434,j05_p1_g1,2,34
2435,j05_p1_g1,2,35
2436,j05_p1_g1,2,36
2437,j05_p1_g1,2,37
2438,j05_p1_g1,2,38
2439,j05_p1_g1,2,39
2440,j05_p1_g1,2,40
2441,j05_p1_g1,2,41
2442,j05_p1_g1,2,42
2443,j05_p1_g1,2,43
2444,j05_p1_g1,2,44
2445,j05_p1_g1,2,45
2446,j05_p1_g1,2,46
2447,j05_p1_g1,2,47
2448,j05_p1_g1,2,48
2449,j05_p1_g1,2,49
2450,j05_p1_g1,2,50
2451,j05_p1_g1,2,51
2452,j05_p1_g1,2,52
2453,j05_p1_g1,2,53
2454,j05_p1_g1,3,54
2455,j05_p1_g1,3,55
2456,j05_p1_g1,3,56
2457,j05_p1_g1,3,57
2458,j05_p1_g1,3,58
2459,j05_p1_g1,3,59
2460,j05_p1_g1,3,60
2461,j05_p1_g1,3,61
2462,j05_p1_g1,3,62
2463,j05_p1_g1,3,63
2464,j05_p1_g1,3,64
2465,j05_p1_g1,3,65
2466,j05_p1_g1,3,66
2467,j05_p1_g1,3,67
2468,j05_p1_g1,3,68
2469,j05_p1_g1,3,69
2470,j05_p1_g1,3,70
2471,j05_p1_g1,3,71
2472,j05_p1_g1,3,72
2473,j05_p1_g1,3,73
2474,j05_p1_g1,3,74
2475,j05_p1_g1,3,75
2476,j05_p1_g1,3,76
2477,j05_p1_g1,3,77
2478,j05_p1_g1,3,78
2479,j05_p1_g1,3,79
2480,j05_p1_g1,3,80
2481,j05_p1_g1,4,81
2482,j05_p1_g1,5,82
2483,j05_p1_g1,5,83
2484,j05_p1_g1,5,84
2485,j05_p1_g1,5,85
2486,j05_p1_g1,5,86
2487,j05_p1_g1,5,87
2488,j05_p1_g1,5,88
2489,j05_p1_g1,5,89
2490,j05_p1_g1,5,90
2491,j05_p1_g1,5,91
2492,j05_p1_g1,5,92
2493,j05_p1_g1,5,93
2494,j05_p1_g1,5,94
2495,j05_p1_g1,5,95
2496,j05_p1_g1,5,96
2497,j05_p1_g1,5,97
2498,j05_p1_g1,5,98
2499,j05_p1_g1,5,99
2500,j05_p2_g1,0,0
2501,j05_p2_g1,0,1
2502,j05_p2_g1,1,2
2503,j05_p2_g1,1,3
2504,j05_p2_g1,1,4
2505,j05_p2_g1,1,5
2506,j05_p2_g1,1,6
2507,j05_p2_g1,1,7
2508,j05_p2_g1,1,8
2509,j05_p2_g1,2,9
2510,j05_p2_g1,2,10
2511,j05_p2_g1,2,11
2512,j05_p2_g1,2,12
2513,j05_p2_g1,2,13
2514,j05_p2_g1,2,14
2515,j05_p2_g1,3,15
2516,j05_p2_g1,3,16
2517,j05_p2_g1,3,17
2518,j05_p2_g1,3,18
2519,j05_p2_g1,3,19
2520,j05_p2_g1,3,20
2521,j05_p2_g1,3,21
2522,j05_p2_g1,3,22
2523,j05_p2_g1,4,23
2524,j05_p2_g1,4,24
2525,j05_p2_g1,4,25
2526,j05_p2_g1,4,26
2527,j05_p2_g1,5,27
2528,j05_p2_g1,5,28
2529,j05_p2_g1,5,29
2530,j05_p2_g1,5,30
2531,j05_p2_g1,5,31
2532,j05_p2_g1,5,32
2533,j05_p2_g1,6,33
2534,j05_p2_g1,6,34
2535,j05_p2_g1,6,35
2536,j05_p2_g1,6,36
2537,j05_p2_g1,6,37
2538,j05_p2_g1,6,38
2539,j05_p2_g1,6,39
2540,j05_p2_g1,6,40
2541,j05_p2_g1,6,41
2542,j05_p2_g1,6,42
2543,j05_p2_g1,6,43
2544,j05_p2_g1,6,44
2545,j05_p2_g1,7,45
2546,j05_p2_g1,7,46
2547,j05_p2_g1,8,47
2548,j05_p2_g1,8,48
2549,j05_p2_g1,8,49
2550,j05_p2_g1,8,50
2551,j05_p2_g1,8,51
2552,j05_p2_g1,8,52
2553,j05_p2_g1,8,53
2554,j05_p2_g1,8,54
2555,j05_p2_g1,9,55
2556,j05_p2_g1,9,56
2557,j05_p2_g1,9,57
2558,j05_p2_g1,9,58
2559,j05_p2_g1,9,59
2560,j05_p2_g1,10,60
2561,j05_p2_g1,10,61
2562,j05_p2_g1,10,62
2563,j05_p2_g1,10,63
2564,j05_p2_g1,10,64
2565,j05_p2_g1,10,65
2566,j05_p2_g1,10,66
2567,j05_p2_g1,10,67
2568,j05_p2_g1,10,68
2569,j05_p2_g1,10,69
2570,j05_p2_g1,10,70
2571,j05_p2_g1,10,71
2572,j05_p2_g1,11,72
2573,j05_p2_g1,11,73
2574,j05_p2_g1,11,74
2575,j05_p2_g1,11,75
2576,j05_p2_g1,11,76
2577,j05_p2_g1,11,77
2578,j05_p2_g1,12,78
2579,j05_p2_g1,12,79
2580,j05_p2_g1,12,80
2581,j05_p2_g1,12,81
2582,j05_p2_g1,13,82
2583,j05_p2_g1,13,83
2584,j05_p2_g1,13,84
2585,j05_p2_g1,13,85
2586,j05_p2_g1,13,86
2587,j05_p2_g1,13,87
2588,j05_p2_g1,13,88
2589,j05_p2_g1,13,89
2590,j05_p2_g1,13,90
2591,j05_p2_g1,13,91
2592,j05_p2_g1,13,92
2593,j05_p2_g1,13,93
2594,j05_p2_g1,13,94
2595,j05_p2_g1,13,95
2596,j05_p2_g1,13,96
2597,j05_p2_g1,13,97
2598,j05_p2_g1,13,98
2599,j05_p2_g1,13,99
2600,j06_p1_g1,0,0
2601,j06_p1_g1,1,1
2602,j06_p1_g1,1,2
2603,j06_p1_g1,1,3
2604,j06_p1_g1,1,4
2605,j06_p1_g1,1,5
2606,j06_p1_g1,2,6
2607,j06_p1_g1,2,7
2608,j06_p1_g1,2,8
2609,j06_p1_g1,3,9
2610,j06_p1_g1,3,10
2611,j06_p1_g1,4,11
2612,j06_p1_g1,5,12
2613,j06_p1_g1,5,13
2614,j06_p1_g1,6,14
2615,j06_p1_g1,6,15
2616,j06_p1_g1,7,16
2617,j06_p1_g1,7,17
2618,j06_p1_g1,8,18
2619,j06_p1_g1,8,19
2620,j06_p1_g1,8,20
2621,j06_p1_g1,9,21
2622,j06_p1_g1,9,22
2623,j06_p1_g1,10,23
2624,j06_p1_g1,10,24
2625,j06_p1_g1,11,25
2626,j06_p1_g1,12,26
2627,j06_p1_g1,12,27
2628,j06_p1_g1,13,28
2629,j06_p1_g1,13,29
2630,j06_p1_g1,13,30
2631,j06_p1_g1,14,31
2632,j06_p1_g1,14,32
2633,j06_p1_g1,14,33
2634,j06_p1_g1,14,34
2635,j06_p1_g1,15,35
2636,j06_p1_g1,15,36
2637,j06_p1_g1,16,37
2638,j06_p1_g1,16,38
2639,j06_p1_g1,17,39
2640,j06_p1_g1,17,40
2641,j06_p1_g1,17,41
2642,j06_p1_g1,18,42
2643,j06_p1_g1,18,43
2644,j06_p1_g1,19,44
2645,j06_p1_g1,19,45
2646,j06_p1_g1,20,46
2647,j06_p1_g1,20,47
2648,j06_p1_g1,20,48
2649,j06_p1_g1,20,49
2650,j06_p1_g1,21,50
2651,j06_p1_g1,21,51
2652,j06_p1_g1,21,52
2653,j06_p1_g1,21,53
2654,j06_p1_g1,22,54
2655,j06_p1_g1,22,55
2656,j06_p1_g1,23,56
2657,j06_p1_g1,24,57
2658,j06_p1_g1,24,58
2659,j06_p1_g1,24,59
2660,j06_p1_g1,24,60
2661,j06_p1_g1,24,61
2662,j06_p1_g1,24,62
2663,j06_p1_g1,24,63
2664,j06_p1_g1,25,64
2665,j06_p1_g1,25,65
2666,j06_p1_g1,26,66
2667,j06_p1_g1,26,67
2668,j06_p1_g1,26,68
2669,j06_p1_g1,26,69
2670,j06_p1_g1,27,70
2671,j06_p1_g1,27,71
2672,j06_p1_g1,28,72
2673,j06_p1_g1,28,73
2674,j06_p1_g1,29,74
2675,j06_p1_g1,29,75
2676,j06_p1_g1,30,76
2677,j06_p1_g1,31,77
2678,j06_p1_g1,31,78
2679,j06_p1_g1,32,79
2680,j06_p1_g1,32,80
