,value,trial,game,participant,condition,experiment,dyad,mapping
1695,35.0,95,1,j01_p1,social,3.0,j01,d
1696,36.0,96,1,j01_p1,social,3.0,j01,d
1697,36.0,97,1,j01_p1,social,3.0,j01,d
1698,36.0,98,1,j01_p1,social,3.0,j01,d
1699,37.0,99,1,j01_p1,social,3.0,j01,d
1700,0.0,0,1,j01_p2,social,3.0,j01,d
1701,0.0,1,1,j01_p2,social,3.0,j01,d
1702,0.0,2,1,j01_p2,social,3.0,j01,d
1703,0.0,3,1,j01_p2,social,3.0,j01,d
1704,1.0,4,1,j01_p2,social,3.0,j01,d
1705,1.0,5,1,j01_p2,social,3.0,j01,d
1706,1.0,6,1,j01_p2,social,3.0,j01,d
1707,1.0,7,1,j01_p2,social,3.0,j01,d
1708,1.0,8,1,j01_p2,social,3.0,j01,d
1709,2.0,9,1,j01_p2,social,3.0,j01,d
1710,2.0,10,1,j01_p2,social,3.0,j01,d
1711,2.0,11,1,j01_p2,social,3.0,j01,d
1712,3.0,12,1,j01_p2,social,3.0,j01,d
1713,3.0,13,1,j01_p2,social,3.0,j01,d
1714,3.0,14,1,j01_p2,social,3.0,j01,d
1715,3.0,15,1,j01_p2,social,3.0,j01,d
1716,4.0,16,1,j01_p2,social,3.0,j01,d
1717,5.0,17,1,j01_p2,social,3.0,j01,d
1718,5.0,18,1,j01_p2,social,3.0,j01,d
1719,5.0,19,1,j01_p2,social,3.0,j01,d
1720,5.0,20,1,j01_p2,social,3.0,j01,d
1721,5.0,21,1,j01_p2,social,3.0,j01,d
1722,6.0,22,1,j01_p2,social,3.0,j01,d
1723,7.0,23,1,j01_p2,social,3.0,j01,d
1724,7.0,24,1,j01_p2,social,3.0,j01,d
1725,7.0,25,1,j01_p2,social,3.0,j01,d
1726,8.0,26,1,j01_p2,social,3.0,j01,d
1727,8.0,27,1,j01_p2,social,3.0,j01,d
1728,8.0,28,1,j01_p2,social,3.0,j01,d
1729,8.0,29,1,j01_p2,social,3.0,j01,d
1730,8.0,30,1,j01_p2,social,3.0,j01,d
1731,9.0,31,1,j01_p2,social,3.0,j01,d
1732,9.0,32,1,j01_p2,social,3.0,j01,d
1733,10.0,33,1,j01_p2,social,3.0,j01,d
1734,10.0,34,1,j01_p2,social,3.0,j01,d
1735,11.0,35,1,j01_p2,social,3.0,j01,d
1736,11.0,36,1,j01_p2,social,3.0,j01,d
1737,11.0,37,1,j01_p2,social,3.0,j01,d
1738,12.0,38,1,j01_p2,social,3.0,j01,d
1739,12.0,39,1,j01_p2,social,3.0,j01,d
1740,12.0,40,1,j01_p2,social,3.0,j01,d
1741,13.0,41,1,j01_p2,social,3.0,j01,d
1742,14.0,42,1,j01_p2,social,3.0,j01,d
1743,14.0,43,1,j01_p2,social,3.0,j01,d
1744,14.0,44,1,j01_p2,social,3.0,j01,d
1745,14.0,45,1,j01_p2,social,3.0,j01,d
1746,14.0,46,1,j01_p2,social,3.0,j01,d
1747,15.0,47,1,j01_p2,social,3.0,j01,d
1748,16.0,48,1,j01_p2,social,3.0,j01,d
1749,16.0,49,1,j01_p2,social,3.0,j01,d
1750,17.0,50,1,j01_p2,social,3.0,j01,d
1751,17.0,51,1,j01_p2,social,3.0,j01,d
1752,18.0,52,1,j01_p2,social,3.0,j01,d
1753,18.0,53,1,j01_p2,social,3.0,j01,d
1754,18.0,54,1,j01_p2,social,3.0,j01,d
1755,19.0,55,1,j01_p2,social,3.0,j01,d
1756,19.0,56,1,j01_p2,social,3.0,j01,d
1757,19.0,57,1,j01_p2,social,3.0,j01,d
1758,19.0,58,1,j01_p2,social,3.0,j01,d
1759,20.0,59,1,j01_p2,social,3.0,j01,d
1760,20.0,60,1,j01_p2,social,3.0,j01,d
1761,20.0,61,1,j01_p2,social,3.0,j01,d
1762,21.0,62,1,j01_p2,social,3.0,j01,d
1763,22.0,63,1,j01_p2,social,3.0,j01,d
1764,22.0,64,1,j01_p2,social,3.0,j01,d
1765,22.0,65,1,j01_p2,social,3.0,j01,d
1766,22.0,66,1,j01_p2,social,3.0,j01,d
1767,23.0,67,1,j01_p2,social,3.0,j01,d
1768,23.0,68,1,j01_p2,social,3.0,j01,d
1769,23.0,69,1,j01_p2,social,3.0,j01,d
1770,24.0,70,1,j01_p2,social,3.0,j01,d
1771,24.0,71,1,j01_p2,social,3.0,j01,d
1772,24.0,72,1,j01_p2,social,3.0,j01,d
1773,24.0,73,1,j01_p2,social,3.0,j01,d
1774,24.0,74,1,j01_p2,social,3.0,j01,d
1775,25.0,75,1,j01_p2,social,3.0,j01,d
1776,25.0,76,1,j01_p2,social,3.0,j01,d
1777,25.0,77,1,j01_p2,social,3.0,j01,d
1778,26.0,78,1,j01_p2,social,3.0,j01,d
1779,27.0,79,1,j01_p2,social,3.0,j01,d
1780,27.0,80,1,j01_p2,social,3.0,j01,d
1781,27.0,81,1,j01_p2,social,3.0,j01,d
1782,27.0,82,1,j01_p2,social,3.0,j01,d
1783,28.0,83,1,j01_p2,social,3.0,j01,d
1784,28.0,84,1,j01_p2,social,3.0,j01,d
1785,28.0,85,1,j01_p2,social,3.0,j01,d
1786,28.0,86,1,j01_p2,social,3.0,j01,d
1787,28.0,87,1,j01_p2,social,3.0,j01,d
1788,29.0,88,1,j01_p2,social,3.0,j01,d
1789,29.0,89,1,j01_p2,social,3.0,j01,d
1790,30.0,90,1,j01_p2,social,3.0,j01,d
1791,30.0,91,1,j01_p2,social,3.0,j01,d
1792,30.0,92,1,j01_p2,social,3.0,j01,d
1793,30.0,93,1,j01_p2,social,3.0,j01,d
1794,30.0,94,1,j01_p2,social,3.0,j01,d
1795,31.0,95,1,j01_p2,social,3.0,j01,d
1796,31.0,96,1,j01_p2,social,3.0,j01,d
1797,32.0,97,1,j01_p2,social,3.0,j01,d
1798,32.0,98,1,j01_p2,social,3.0,j01,d
1799,33.0,99,1,j01_p2,social,3.0,j01,d
1800,0.0,0,1,j02_p1,social,3.0,j02,d
1801,1.0,1,1,j02_p1,social,3.0,j02,d
1802,1.0,2,1,j02_p1,social,3.0,j02,d
1803,1.0,3,1,j02_p1,social,3.0,j02,d
1804,2.0,4,1,j02_p1,social,3.0,j02,d
1805,2.0,5,1,j02_p1,social,3.0,j02,d
1806,3.0,6,1,j02_p1,social,3.0,j02,d
1807,3.0,7,1,j02_p1,social,3.0,j02,d
1808,3.0,8,1,j02_p1,social,3.0,j02,d
1809,4.0,9,1,j02_p1,social,3.0,j02,d
1810,5.0,10,1,j02_p1,social,3.0,j02,d
1811,5.0,11,1,j02_p1,social,3.0,j02,d
1812,5.0,12,1,j02_p1,social,3.0,j02,d
1813,5.0,13,1,j02_p1,social,3.0,j02,d
1814,6.0,14,1,j02_p1,social,3.0,j02,d
1815,6.0,15,1,j02_p1,social,3.0,j02,d
1816,7.0,16,1,j02_p1,social,3.0,j02,d
1817,7.0,17,1,j02_p1,social,3.0,j02,d
1818,8.0,18,1,j02_p1,social,3.0,j02,d
1819,9.0,19,1,j02_p1,social,3.0,j02,d
1820,9.0,20,1,j02_p1,social,3.0,j02,d
1821,9.0,21,1,j02_p1,social,3.0,j02,d
1822,9.0,22,1,j02_p1,social,3.0,j02,d
1823,10.0,23,1,j02_p1,social,3.0,j02,d
1824,10.0,24,1,j02_p1,social,3.0,j02,d
1825,11.0,25,1,j02_p1,social,3.0,j02,d
1826,11.0,26,1,j02_p1,social,3.0,j02,d
1827,11.0,27,1,j02_p1,social,3.0,j02,d
1828,11.0,28,1,j02_p1,social,3.0,j02,d
1829,11.0,29,1,j02_p1,social,3.0,j02,d
1830,12.0,30,1,j02_p1,social,3.0,j02,d
1831,12.0,31,1,j02_p1,social,3.0,j02,d
1832,12.0,32,1,j02_p1,social,3.0,j02,d
1833,12.0,33,1,j02_p1,social,3.0,j02,d
1834,12.0,34,1,j02_p1,social,3.0,j02,d
1835,13.0,35,1,j02_p1,social,3.0,j02,d
1836,13.0,36,1,j02_p1,social,3.0,j02,d
1837,13.0,37,1,j02_p1,social,3.0,j02,d
1838,14.0,38,1,j02_p1,social,3.0,j02,d
1839,15.0,39,1,j02_p1,social,3.0,j02,d
1840,16.0,40,1,j02_p1,social,3.0,j02,d
1841,16.0,41,1,j02_p1,social,3.0,j02,d
1842,16.0,42,1,j02_p1,social,3.0,j02,d
1843,17.0,43,1,j02_p1,social,3.0,j02,d
1844,17.0,44,1,j02_p1,social,3.0,j02,d
1845,17.0,45,1,j02_p1,social,3.0,j02,d
1846,18.0,46,1,j02_p1,social,3.0,j02,d
1847,18.0,47,1,j02_p1,social,3.0,j02,d
1848,18.0,48,1,j02_p1,social,3.0,j02,d
1849,18.0,49,1,j02_p1,social,3.0,j02,d
1850,18.0,50,1,j02_p1,social,3.0,j02,d
1851,19.0,51,1,j02_p1,social,3.0,j02,d
1852,19.0,52,1,j02_p1,social,3.0,j02,d
1853,19.0,53,1,j02_p1,social,3.0,j02,d
1854,20.0,54,1,j02_p1,social,3.0,j02,d
1855,20.0,55,1,j02_p1,social,3.0,j02,d
1856,20.0,56,1,j02_p1,social,3.0,j02,d
1857,20.0,57,1,j02_p1,social,3.0,j02,d
1858,21.0,58,1,j02_p1,social,3.0,j02,d
1859,21.0,59,1,j02_p1,social,3.0,j02,d
1860,21.0,60,1,j02_p1,social,3.0,j02,d
1861,22.0,61,1,j02_p1,social,3.0,j02,d
1862,23.0,62,1,j02_p1,social,3.0,j02,d
1863,23.0,63,1,j02_p1,social,3.0,j02,d
1864,23.0,64,1,j02_p1,social,3.0,j02,d
1865,24.0,65,1,j02_p1,social,3.0,j02,d
1866,24.0,66,1,j02_p1,social,3.0,j02,d
1867,25.0,67,1,j02_p1,social,3.0,j02,d
1868,26.0,68,1,j02_p1,social,3.0,j02,d
1869,27.0,69,1,j02_p1,social,3.0,j02,d
1870,28.0,70,1,j02_p1,social,3.0,j02,d
1871,28.0,71,1,j02_p1,social,3.0,j02,d
1872,28.0,72,1,j02_p1,social,3.0,j02,d
1873,28.0,73,1,j02_p1,social,3.0,j02,d
1874,28.0,74,1,j02_p1,social,3.0,j02,d
1875,28.0,75,1,j02_p1,social,3.0,j02,d
1876,29.0,76,1,j02_p1,social,3.0,j02,d
1877,29.0,77,1,j02_p1,social,3.0,j02,d
1878,30.0,78,1,j02_p1,social,3.0,j02,d
1879,30.0,79,1,j02_p1,social,3.0,j02,d
1880,30.0,80,1,j02_p1,social,3.0,j02,d
1881,31.0,81,1,j02_p1,social,3.0,j02,d
1882,32.0,82,1,j02_p1,social,3.0,j02,d
1883,32.0,83,1,j02_p1,social,3.0,j02,d
1884,33.0,84,1,j02_p1,social,3.0,j02,d
1885,33.0,85,1,j02_p1,social,3.0,j02,d
1886,33.0,86,1,j02_p1,social,3.0,j02,d
1887,33.0,87,1,j02_p1,social,3.0,j02,d
1888,34.0,88,1,j02_p1,social,3.0,j02,d
1889,34.0,89,1,j02_p1,social,3.0,j02,d
1890,34.0,90,1,j02_p1,social,3.0,j02,d
1891,35.0,91,1,j02_p1,social,3.0,j02,d
1892,35.0,92,1,j02_p1,social,3.0,j02,d
1893,35.0,93,1,j02_p1,social,3.0,j02,d
1894,35.0,94,1,j02_p1,social,3.0,j02,d
1895,35.0,95,1,j02_p1,social,3.0,j02,d
1896,36.0,96,1,j02_p1,social,3.0,j02,d
1897,36.0,97,1,j02_p1,social,3.0,j02,d
1898,36.0,98,1,j02_p1,social,3.0,j02,d
1899,36.0,99,1,j02_p1,social,3.0,j02,d
1900,0.0,0,1,j02_p2,social,3.0,j02,d
1901,0.0,1,1,j02_p2,social,3.0,j02,d
1902,0.0,2,1,j02_p2,social,3.0,j02,d
1903,0.0,3,1,j02_p2,social,3.0,j02,d
1904,1.0,4,1,j02_p2,social,3.0,j02,d
1905,1.0,5,1,j02_p2,social,3.0,j02,d
1906,2.0,6,1,j02_p2,social,3.0,j02,d
1907,2.0,7,1,j02_p2,social,3.0,j02,d
1908,2.0,8,1,j02_p2,social,3.0,j02,d
1909,3.0,9,1,j02_p2,social,3.0,j02,d
1910,3.0,10,1,j02_p2,social,3.0,j02,d
1911,4.0,11,1,j02_p2,social,3.0,j02,d
1912,4.0,12,1,j02_p2,social,3.0,j02,d
1913,4.0,13,1,j02_p2,social,3.0,j02,d
1914,4.0,14,1,j02_p2,social,3.0,j02,d
1915,5.0,15,1,j02_p2,social,3.0,j02,d
1916,6.0,16,1,j02_p2,social,3.0,j02,d
1917,7.0,17,1,j02_p2,social,3.0,j02,d
1918,7.0,18,1,j02_p2,social,3.0,j02,d
1919,7.0,19,1,j02_p2,social,3.0,j02,d
1920,8.0,20,1,j02_p2,social,3.0,j02,d
1921,8.0,21,1,j02_p2,social,3.0,j02,d
1922,8.0,22,1,j02_p2,social,3.0,j02,d
1923,8.0,23,1,j02_p2,social,3.0,j02,d
1924,8.0,24,1,j02_p2,social,3.0,j02,d
1925,8.0,25,1,j02_p2,social,3.0,j02,d
1926,8.0,26,1,j02_p2,social,3.0,j02,d
1927,9.0,27,1,j02_p2,social,3.0,j02,d
1928,9.0,28,1,j02_p2,social,3.0,j02,d
1929,9.0,29,1,j02_p2,social,3.0,j02,d
1930,9.0,30,1,j02_p2,social,3.0,j02,d
1931,10.0,31,1,j02_p2,social,3.0,j02,d
1932,10.0,32,1,j02_p2,social,3.0,j02,d
1933,10.0,33,1,j02_p2,social,3.0,j02,d
1934,11.0,34,1,j02_p2,social,3.0,j02,d
1935,12.0,35,1,j02_p2,social,3.0,j02,d
1936,12.0,36,1,j02_p2,social,3.0,j02,d
1937,12.0,37,1,j02_p2,social,3.0,j02,d
1938,12.0,38,1,j02_p2,social,3.0,j02,d
1939,13.0,39,1,j02_p2,social,3.0,j02,d
1940,13.0,40,1,j02_p2,social,3.0,j02,d
1941,13.0,41,1,j02_p2,social,3.0,j02,d
1942,13.0,42,1,j02_p2,social,3.0,j02,d
1943,13.0,43,1,j02_p2,social,3.0,j02,d
1944,13.0,44,1,j02_p2,social,3.0,j02,d
1945,13.0,45,1,j02_p2,social,3.0,j02,d
1946,13.0,46,1,j02_p2,social,3.0,j02,d
1947,13.0,47,1,j02_p2,social,3.0,j02,d
1948,13.0,48,1,j02_p2,social,3.0,j02,d
1949,13.0,49,1,j02_p2,social,3.0,j02,d
1950,13.0,50,1,j02_p2,social,3.0,j02,d
1951,13.0,51,1,j02_p2,social,3.0,j02,d
1952,13.0,52,1,j02_p2,social,3.0,j02,d
1953,13.0,53,1,j02_p2,social,3.0,j02,d
1954,13.0,54,1,j02_p2,social,3.0,j02,d
1955,13.0,55,1,j02_p2,social,3.0,j02,d
1956,13.0,56,1,j02_p2,social,3.0,j02,d
1957,13.0,57,1,j02_p2,social,3.0,j02,d
1958,13.0,58,1,j02_p2,social,3.0,j02,d
1959,13.0,59,1,j02_p2,social,3.0,j02,d
1960,13.0,60,1,j02_p2,social,3.0,j02,d
1961,13.0,61,1,j02_p2,social,3.0,j02,d
1962,14.0,62,1,j02_p2,social,3.0,j02,d
1963,15.0,63,1,j02_p2,social,3.0,j02,d
1964,15.0,64,1,j02_p2,social,3.0,j02,d
1965,16.0,65,1,j02_p2,social,3.0,j02,d
1966,16.0,66,1,j02_p2,social,3.0,j02,d
1967,17.0,67,1,j02_p2,social,3.0,j02,d
1968,17.0,68,1,j02_p2,social,3.0,j02,d
1969,18.0,69,1,j02_p2,social,3.0,j02,d
1970,18.0,70,1,j02_p2,social,3.0,j02,d
1971,19.0,71,1,j02_p2,social,3.0,j02,d
1972,19.0,72,1,j02_p2,social,3.0,j02,d
1973,19.0,73,1,j02_p2,social,3.0,j02,d
1974,19.0,74,1,j02_p2,social,3.0,j02,d
1975,19.0,75,1,j02_p2,social,3.0,j02,d
1976,20.0,76,1,j02_p2,social,3.0,j02,d
1977,20.0,77,1,j02_p2,social,3.0,j02,d
1978,20.0,78,1,j02_p2,social,3.0,j02,d
1979,20.0,79,1,j02_p2,social,3.0,j02,d
1980,20.0,80,1,j02_p2,social,3.0,j02,d
1981,20.0,81,1,j02_p2,social,3.0,j02,d
1982,21.0,82,1,j02_p2,social,3.0,j02,d
1983,22.0,83,1,j02_p2,social,3.0,j02,d
1984,22.0,84,1,j02_p2,social,3.0,j02,d
1985,23.0,85,1,j02_p2,social,3.0,j02,d
1986,24.0,86,1,j02_p2,social,3.0,j02,d
1987,24.0,87,1,j02_p2,social,3.0,j02,d
1988,24.0,88,1,j02_p2,social,3.0,j02,d
1989,24.0,89,1,j02_p2,social,3.0,j02,d
1990,24.0,90,1,j02_p2,social,3.0,j02,d
1991,24.0,91,1,j02_p2,social,3.0,j02,d
1992,24.0,92,1,j02_p2,social,3.0,j02,d
1993,24.0,93,1,j02_p2,social,3.0,j02,d
1994,24.0,94,1,j02_p2,social,3.0,j02,d
1995,24.0,95,1,j02_p2,social,3.0,j02,d
1996,25.0,96,1,j02_p2,social,3.0,j02,d
1997,25.0,97,1,j02_p2,social,3.0,j02,d
1998,25.0,98,1,j02_p2,social,3.0,j02,d
1999,25.0,99,1,j02_p2,social,3.0,j02,d
2000,0.0,0,1,j03_p1,social,3.0,j03,d
2001,0.0,1,1,j03_p1,social,3.0,j03,d
2002,1.0,2,1,j03_p1,social,3.0,j03,d
2003,1.0,3,1,j03_p1,social,3.0,j03,d
2004,1.0,4,1,j03_p1,social,3.0,j03,d
2005,2.0,5,1,j03_p1,social,3.0,j03,d
2006,3.0,6,1,j03_p1,social,3.0,j03,d
2007,3.0,7,1,j03_p1,social,3.0,j03,d
2008,3.0,8,1,j03_p1,social,3.0,j03,d
2009,4.0,9,1,j03_p1,social,3.0,j03,d
2010,4.0,10,1,j03_p1,social,3.0,j03,d
2011,4.0,11,1,j03_p1,social,3.0,j03,d
2012,5.0,12,1,j03_p1,social,3.0,j03,d
2013,5.0,13,1,j03_p1,social,3.0,j03,d
2014,6.0,14,1,j03_p1,social,3.0,j03,d
2015,6.0,15,1,j03_p1,social,3.0,j03,d
2016,6.0,16,1,j03_p1,social,3.0,j03,d
2017,6.0,17,1,j03_p1,social,3.0,j03,d
2018,6.0,18,1,j03_p1,social,3.0,j03,d
2019,6.0,19,1,j03_p1,social,3.0,j03,d
2020,6.0,20,1,j03_p1,social,3.0,j03,d
2021,7.0,21,1,j03_p1,social,3.0,j03,d
2022,8.0,22,1,j03_p1,social,3.0,j03,d
2023,9.0,23,1,j03_p1,social,3.0,j03,d
2024,9.0,24,1,j03_p1,social,3.0,j03,d
2025,9.0,25,1,j03_p1,social,3.0,j03,d
2026,9.0,26,1,j03_p1,social,3.0,j03,d
2027,9.0,27,1,j03_p1,social,3.0,j03,d
2028,10.0,28,1,j03_p1,social,3.0,j03,d
2029,10.0,29,1,j03_p1,social,3.0,j03,d
2030,10.0,30,1,j03_p1,social,3.0,j03,d
2031,11.0,31,1,j03_p1,social,3.0,j03,d
2032,11.0,32,1,j03_p1,social,3.0,j03,d
2033,11.0,33,1,j03_p1,social,3.0,j03,d
2034,11.0,34,1,j03_p1,social,3.0,j03,d
2035,12.0,35,1,j03_p1,social,3.0,j03,d
2036,13.0,36,1,j03_p1,social,3.0,j03,d
2037,13.0,37,1,j03_p1,social,3.0,j03,d
2038,13.0,38,1,j03_p1,social,3.0,j03,d
2039,13.0,39,1,j03_p1,social,3.0,j03,d
2040,13.0,40,1,j03_p1,social,3.0,j03,d
2041,13.0,41,1,j03_p1,social,3.0,j03,d
2042,13.0,42,1,j03_p1,social,3.0,j03,d
2043,13.0,43,1,j03_p1,social,3.0,j03,d
2044,13.0,44,1,j03_p1,social,3.0,j03,d
2045,13.0,45,1,j03_p1,social,3.0,j03,d
2046,14.0,46,1,j03_p1,social,3.0,j03,d
2047,14.0,47,1,j03_p1,social,3.0,j03,d
2048,15.0,48,1,j03_p1,social,3.0,j03,d
2049,16.0,49,1,j03_p1,social,3.0,j03,d
2050,16.0,50,1,j03_p1,social,3.0,j03,d
2051,16.0,51,1,j03_p1,social,3.0,j03,d
2052,17.0,52,1,j03_p1,social,3.0,j03,d
2053,17.0,53,1,j03_p1,social,3.0,j03,d
2054,17.0,54,1,j03_p1,social,3.0,j03,d
2055,17.0,55,1,j03_p1,social,3.0,j03,d
2056,17.0,56,1,j03_p1,social,3.0,j03,d
2057,18.0,57,1,j03_p1,social,3.0,j03,d
2058,18.0,58,1,j03_p1,social,3.0,j03,d
2059,18.0,59,1,j03_p1,social,3.0,j03,d
2060,19.0,60,1,j03_p1,social,3.0,j03,d
2061,19.0,61,1,j03_p1,social,3.0,j03,d
2062,19.0,62,1,j03_p1,social,3.0,j03,d
2063,20.0,63,1,j03_p1,social,3.0,j03,d
2064,21.0,64,1,j03_p1,social,3.0,j03,d
2065,21.0,65,1,j03_p1,social,3.0,j03,d
2066,21.0,66,1,j03_p1,social,3.0,j03,d
2067,21.0,67,1,j03_p1,social,3.0,j03,d
2068,21.0,68,1,j03_p1,social,3.0,j03,d
2069,21.0,69,1,j03_p1,social,3.0,j03,d
2070,21.0,70,1,j03_p1,social,3.0,j03,d
2071,21.0,71,1,j03_p1,social,3.0,j03,d
2072,21.0,72,1,j03_p1,social,3.0,j03,d
2073,21.0,73,1,j03_p1,social,3.0,j03,d
2074,21.0,74,1,j03_p1,social,3.0,j03,d
2075,21.0,75,1,j03_p1,social,3.0,j03,d
2076,21.0,76,1,j03_p1,social,3.0,j03,d
2077,21.0,77,1,j03_p1,social,3.0,j03,d
2078,21.0,78,1,j03_p1,social,3.0,j03,d
2079,21.0,79,1,j03_p1,social,3.0,j03,d
2080,21.0,80,1,j03_p1,social,3.0,j03,d
2081,21.0,81,1,j03_p1,social,3.0,j03,d
2082,21.0,82,1,j03_p1,social,3.0,j03,d
2083,22.0,83,1,j03_p1,social,3.0,j03,d
2084,22.0,84,1,j03_p1,social,3.0,j03,d
2085,22.0,85,1,j03_p1,social,3.0,j03,d
2086,22.0,86,1,j03_p1,social,3.0,j03,d
2087,22.0,87,1,j03_p1,social,3.0,j03,d
2088,22.0,88,1,j03_p1,social,3.0,j03,d
2089,22.0,89,1,j03_p1,social,3.0,j03,d
2090,22.0,90,1,j03_p1,social,3.0,j03,d
2091,22.0,91,1,j03_p1,social,3.0,j03,d
2092,22.0,92,1,j03_p1,social,3.0,j03,d
2093,22.0,93,1,j03_p1,social,3.0,j03,d
2094,22.0,94,1,j03_p1,social,3.0,j03,d
2095,22.0,95,1,j03_p1,social,3.0,j03,d
2096,22.0,96,1,j03_p1,social,3.0,j03,d
2097,22.0,97,1,j03_p1,social,3.0,j03,d
2098,22.0,98,1,j03_p1,social,3.0,j03,d
2099,22.0,99,1,j03_p1,social,3.0,j03,d
2100,0.0,0,1,j03_p2,social,3.0,j03,d
2101,1.0,1,1,j03_p2,social,3.0,j03,d
2102,1.0,2,1,j03_p2,social,3.0,j03,d
2103,1.0,3,1,j03_p2,social,3.0,j03,d
2104,2.0,4,1,j03_p2,social,3.0,j03,d
2105,2.0,5,1,j03_p2,social,3.0,j03,d
2106,3.0,6,1,j03_p2,social,3.0,j03,d
2107,3.0,7,1,j03_p2,social,3.0,j03,d
2108,3.0,8,1,j03_p2,social,3.0,j03,d
2109,4.0,9,1,j03_p2,social,3.0,j03,d
2110,4.0,10,1,j03_p2,social,3.0,j03,d
2111,5.0,11,1,j03_p2,social,3.0,j03,d
2112,5.0,12,1,j03_p2,social,3.0,j03,d
2113,5.0,13,1,j03_p2,social,3.0,j03,d
2114,6.0,14,1,j03_p2,social,3.0,j03,d
2115,6.0,15,1,j03_p2,social,3.0,j03,d
2116,6.0,16,1,j03_p2,social,3.0,j03,d
2117,6.0,17,1,j03_p2,social,3.0,j03,d
2118,6.0,18,1,j03_p2,social,3.0,j03,d
2119,6.0,19,1,j03_p2,social,3.0,j03,d
2120,6.0,20,1,j03_p2,social,3.0,j03,d
2121,7.0,21,1,j03_p2,social,3.0,j03,d
2122,7.0,22,1,j03_p2,social,3.0,j03,d
2123,8.0,23,1,j03_p2,social,3.0,j03,d
2124,8.0,24,1,j03_p2,social,3.0,j03,d
2125,8.0,25,1,j03_p2,social,3.0,j03,d
2126,8.0,26,1,j03_p2,social,3.0,j03,d
2127,9.0,27,1,j03_p2,social,3.0,j03,d
2128,9.0,28,1,j03_p2,social,3.0,j03,d
2129,9.0,29,1,j03_p2,social,3.0,j03,d
2130,10.0,30,1,j03_p2,social,3.0,j03,d
2131,11.0,31,1,j03_p2,social,3.0,j03,d
2132,11.0,32,1,j03_p2,social,3.0,j03,d
2133,11.0,33,1,j03_p2,social,3.0,j03,d
2134,12.0,34,1,j03_p2,social,3.0,j03,d
2135,12.0,35,1,j03_p2,social,3.0,j03,d
2136,13.0,36,1,j03_p2,social,3.0,j03,d
2137,14.0,37,1,j03_p2,social,3.0,j03,d
2138,15.0,38,1,j03_p2,social,3.0,j03,d
2139,15.0,39,1,j03_p2,social,3.0,j03,d
2140,15.0,40,1,j03_p2,social,3.0,j03,d
2141,15.0,41,1,j03_p2,social,3.0,j03,d
2142,15.0,42,1,j03_p2,social,3.0,j03,d
2143,16.0,43,1,j03_p2,social,3.0,j03,d
2144,16.0,44,1,j03_p2,social,3.0,j03,d
2145,17.0,45,1,j03_p2,social,3.0,j03,d
2146,17.0,46,1,j03_p2,social,3.0,j03,d
2147,18.0,47,1,j03_p2,social,3.0,j03,d
2148,19.0,48,1,j03_p2,social,3.0,j03,d
2149,19.0,49,1,j03_p2,social,3.0,j03,d
2150,19.0,50,1,j03_p2,social,3.0,j03,d
2151,20.0,51,1,j03_p2,social,3.0,j03,d
2152,20.0,52,1,j03_p2,social,3.0,j03,d
2153,20.0,53,1,j03_p2,social,3.0,j03,d
2154,20.0,54,1,j03_p2,social,3.0,j03,d
2155,20.0,55,1,j03_p2,social,3.0,j03,d
2156,21.0,56,1,j03_p2,social,3.0,j03,d
2157,21.0,57,1,j03_p2,social,3.0,j03,d
2158,21.0,58,1,j03_p2,social,3.0,j03,d
2159,22.0,59,1,j03_p2,social,3.0,j03,d
2160,23.0,60,1,j03_p2,social,3.0,j03,d
2161,23.0,61,1,j03_p2,social,3.0,j03,d
2162,24.0,62,1,j03_p2,social,3.0,j03,d
2163,24.0,63,1,j03_p2,social,3.0,j03,d
2164,25.0,64,1,j03_p2,social,3.0,j03,d
2165,25.0,65,1,j03_p2,social,3.0,j03,d
2166,25.0,66,1,j03_p2,social,3.0,j03,d
2167,25.0,67,1,j03_p2,social,3.0,j03,d
2168,25.0,68,1,j03_p2,social,3.0,j03,d
2169,25.0,69,1,j03_p2,social,3.0,j03,d
2170,25.0,70,1,j03_p2,social,3.0,j03,d
2171,25.0,71,1,j03_p2,social,3.0,j03,d
2172,25.0,72,1,j03_p2,social,3.0,j03,d
2173,25.0,73,1,j03_p2,social,3.0,j03,d
2174,25.0,74,1,j03_p2,social,3.0,j03,d
2175,25.0,75,1,j03_p2,social,3.0,j03,d
2176,25.0,76,1,j03_p2,social,3.0,j03,d
2177,25.0,77,1,j03_p2,social,3.0,j03,d
2178,25.0,78,1,j03_p2,social,3.0,j03,d
2179,26.0,79,1,j03_p2,social,3.0,j03,d
2180,26.0,80,1,j03_p2,social,3.0,j03,d
2181,26.0,81,1,j03_p2,social,3.0,j03,d
2182,27.0,82,1,j03_p2,social,3.0,j03,d
2183,28.0,83,1,j03_p2,social,3.0,j03,d
2184,28.0,84,1,j03_p2,social,3.0,j03,d
2185,28.0,85,1,j03_p2,social,3.0,j03,d
2186,28.0,86,1,j03_p2,social,3.0,j03,d
2187,28.0,87,1,j03_p2,social,3.0,j03,d
2188,28.0,88,1,j03_p2,social,3.0,j03,d
2189,28.0,89,1,j03_p2,social,3.0,j03,d
2190,28.0,90,1,j03_p2,social,3.0,j03,d
2191,28.0,91,1,j03_p2,social,3.0,j03,d
2192,28.0,92,1,j03_p2,social,3.0,j03,d
2193,28.0,93,1,j03_p2,social,3.0,j03,d
