,value,trial,game,participant,condition,experiment,dyad,mapping
6573,18.0,73,1,m03_p2,social,4.0,m03,d
6574,19.0,74,1,m03_p2,social,4.0,m03,d
6575,19.0,75,1,m03_p2,social,4.0,m03,d
6576,19.0,76,1,m03_p2,social,4.0,m03,d
6577,19.0,77,1,m03_p2,social,4.0,m03,d
6578,19.0,78,1,m03_p2,social,4.0,m03,d
6579,19.0,79,1,m03_p2,social,4.0,m03,d
6580,19.0,80,1,m03_p2,social,4.0,m03,d
6581,19.0,81,1,m03_p2,social,4.0,m03,d
6582,19.0,82,1,m03_p2,social,4.0,m03,d
6583,20.0,83,1,m03_p2,social,4.0,m03,d
6584,20.0,84,1,m03_p2,social,4.0,m03,d
6585,20.0,85,1,m03_p2,social,4.0,m03,d
6586,20.0,86,1,m03_p2,social,4.0,m03,d
6587,20.0,87,1,m03_p2,social,4.0,m03,d
6588,20.0,88,1,m03_p2,social,4.0,m03,d
6589,20.0,89,1,m03_p2,social,4.0,m03,d
6590,21.0,90,1,m03_p2,social,4.0,m03,d
6591,21.0,91,1,m03_p2,social,4.0,m03,d
6592,21.0,92,1,m03_p2,social,4.0,m03,d
6593,21.0,93,1,m03_p2,social,4.0,m03,d
6594,22.0,94,1,m03_p2,social,4.0,m03,d
6595,23.0,95,1,m03_p2,social,4.0,m03,d
6596,23.0,96,1,m03_p2,social,4.0,m03,d
6597,23.0,97,1,m03_p2,social,4.0,m03,d
6598,23.0,98,1,m03_p2,social,4.0,m03,d
6599,23.0,99,1,m03_p2,social,4.0,m03,d
6600,0.0,0,1,m05_p1,social,4.0,m05,d
6601,0.0,1,1,m05_p1,social,4.0,m05,d
6602,0.0,2,1,m05_p1,social,4.0,m05,d
6603,0.0,3,1,m05_p1,social,4.0,m05,d
6604,1.0,4,1,m05_p1,social,4.0,m05,d
6605,1.0,5,1,m05_p1,social,4.0,m05,d
6606,2.0,6,1,m05_p1,social,4.0,m05,d
6607,3.0,7,1,m05_p1,social,4.0,m05,d
6608,3.0,8,1,m05_p1,social,4.0,m05,d
6609,4.0,9,1,m05_p1,social,4.0,m05,d
6610,4.0,10,1,m05_p1,social,4.0,m05,d
6611,5.0,11,1,m05_p1,social,4.0,m05,d
6612,5.0,12,1,m05_p1,social,4.0,m05,d
6613,5.0,13,1,m05_p1,social,4.0,m05,d
6614,6.0,14,1,m05_p1,social,4.0,m05,d
6615,6.0,15,1,m05_p1,social,4.0,m05,d
6616,6.0,16,1,m05_p1,social,4.0,m05,d
6617,6.0,17,1,m05_p1,social,4.0,m05,d
6618,7.0,18,1,m05_p1,social,4.0,m05,d
6619,7.0,19,1,m05_p1,social,4.0,m05,d
6620,7.0,20,1,m05_p1,social,4.0,m05,d
6621,8.0,21,1,m05_p1,social,4.0,m05,d
6622,8.0,22,1,m05_p1,social,4.0,m05,d
6623,8.0,23,1,m05_p1,social,4.0,m05,d
6624,8.0,24,1,m05_p1,social,4.0,m05,d
6625,8.0,25,1,m05_p1,social,4.0,m05,d
6626,8.0,26,1,m05_p1,social,4.0,m05,d
6627,8.0,27,1,m05_p1,social,4.0,m05,d
6628,8.0,28,1,m05_p1,social,4.0,m05,d
6629,8.0,29,1,m05_p1,social,4.0,m05,d
6630,8.0,30,1,m05_p1,social,4.0,m05,d
6631,8.0,31,1,m05_p1,social,4.0,m05,d
6632,8.0,32,1,m05_p1,social,4.0,m05,d
6633,8.0,33,1,m05_p1,social,4.0,m05,d
6634,8.0,34,1,m05_p1,social,4.0,m05,d
6635,9.0,35,1,m05_p1,social,4.0,m05,d
6636,10.0,36,1,m05_p1,social,4.0,m05,d
6637,11.0,37,1,m05_p1,social,4.0,m05,d
6638,11.0,38,1,m05_p1,social,4.0,m05,d
6639,12.0,39,1,m05_p1,social,4.0,m05,d
6640,12.0,40,1,m05_p1,social,4.0,m05,d
6641,12.0,41,1,m05_p1,social,4.0,m05,d
6642,13.0,42,1,m05_p1,social,4.0,m05,d
6643,13.0,43,1,m05_p1,social,4.0,m05,d
6644,13.0,44,1,m05_p1,social,4.0,m05,d
6645,14.0,45,1,m05_p1,social,4.0,m05,d
6646,14.0,46,1,m05_p1,social,4.0,m05,d
6647,14.0,47,1,m05_p1,social,4.0,m05,d
6648,15.0,48,1,m05_p1,social,4.0,m05,d
6649,15.0,49,1,m05_p1,social,4.0,m05,d
6650,15.0,50,1,m05_p1,social,4.0,m05,d
6651,15.0,51,1,m05_p1,social,4.0,m05,d
6652,15.0,52,1,m05_p1,social,4.0,m05,d
6653,15.0,53,1,m05_p1,social,4.0,m05,d
6654,15.0,54,1,m05_p1,social,4.0,m05,d
6655,16.0,55,1,m05_p1,social,4.0,m05,d
6656,16.0,56,1,m05_p1,social,4.0,m05,d
6657,16.0,57,1,m05_p1,social,4.0,m05,d
6658,17.0,58,1,m05_p1,social,4.0,m05,d
6659,17.0,59,1,m05_p1,social,4.0,m05,d
6660,17.0,60,1,m05_p1,social,4.0,m05,d
6661,17.0,61,1,m05_p1,social,4.0,m05,d
6662,17.0,62,1,m05_p1,social,4.0,m05,d
6663,17.0,63,1,m05_p1,social,4.0,m05,d
6664,17.0,64,1,m05_p1,social,4.0,m05,d
6665,18.0,65,1,m05_p1,social,4.0,m05,d
6666,18.0,66,1,m05_p1,social,4.0,m05,d
6667,18.0,67,1,m05_p1,social,4.0,m05,d
6668,19.0,68,1,m05_p1,social,4.0,m05,d
6669,19.0,69,1,m05_p1,social,4.0,m05,d
6670,19.0,70,1,m05_p1,social,4.0,m05,d
6671,19.0,71,1,m05_p1,social,4.0,m05,d
6672,19.0,72,1,m05_p1,social,4.0,m05,d
6673,19.0,73,1,m05_p1,social,4.0,m05,d
6674,19.0,74,1,m05_p1,social,4.0,m05,d
6675,19.0,75,1,m05_p1,social,4.0,m05,d
6676,19.0,76,1,m05_p1,social,4.0,m05,d
6677,19.0,77,1,m05_p1,social,4.0,m05,d
6678,20.0,78,1,m05_p1,social,4.0,m05,d
6679,20.0,79,1,m05_p1,social,4.0,m05,d
6680,20.0,80,1,m05_p1,social,4.0,m05,d
6681,21.0,81,1,m05_p1,social,4.0,m05,d
6682,21.0,82,1,m05_p1,social,4.0,m05,d
6683,22.0,83,1,m05_p1,social,4.0,m05,d
6684,22.0,84,1,m05_p1,social,4.0,m05,d
6685,22.0,85,1,m05_p1,social,4.0,m05,d
6686,22.0,86,1,m05_p1,social,4.0,m05,d
6687,23.0,87,1,m05_p1,social,4.0,m05,d
6688,23.0,88,1,m05_p1,social,4.0,m05,d
6689,23.0,89,1,m05_p1,social,4.0,m05,d
6690,23.0,90,1,m05_p1,social,4.0,m05,d
6691,23.0,91,1,m05_p1,social,4.0,m05,d
6692,23.0,92,1,m05_p1,social,4.0,m05,d
6693,23.0,93,1,m05_p1,social,4.0,m05,d
6694,23.0,94,1,m05_p1,social,4.0,m05,d
6695,24.0,95,1,m05_p1,social,4.0,m05,d
6696,24.0,96,1,m05_p1,social,4.0,m05,d
6697,24.0,97,1,m05_p1,social,4.0,m05,d
6698,25.0,98,1,m05_p1,social,4.0,m05,d
6699,25.0,99,1,m05_p1,social,4.0,m05,d
6700,0.0,0,1,m05_p2,social,4.0,m05,d
6701,1.0,1,1,m05_p2,social,4.0,m05,d
6702,2.0,2,1,m05_p2,social,4.0,m05,d
6703,3.0,3,1,m05_p2,social,4.0,m05,d
6704,3.0,4,1,m05_p2,social,4.0,m05,d
6705,3.0,5,1,m05_p2,social,4.0,m05,d
6706,4.0,6,1,m05_p2,social,4.0,m05,d
6707,4.0,7,1,m05_p2,social,4.0,m05,d
6708,4.0,8,1,m05_p2,social,4.0,m05,d
6709,4.0,9,1,m05_p2,social,4.0,m05,d
6710,4.0,10,1,m05_p2,social,4.0,m05,d
6711,4.0,11,1,m05_p2,social,4.0,m05,d
6712,5.0,12,1,m05_p2,social,4.0,m05,d
6713,5.0,13,1,m05_p2,social,4.0,m05,d
6714,6.0,14,1,m05_p2,social,4.0,m05,d
6715,6.0,15,1,m05_p2,social,4.0,m05,d
6716,6.0,16,1,m05_p2,social,4.0,m05,d
6717,7.0,17,1,m05_p2,social,4.0,m05,d
6718,7.0,18,1,m05_p2,social,4.0,m05,d
6719,8.0,19,1,m05_p2,social,4.0,m05,d
6720,8.0,20,1,m05_p2,social,4.0,m05,d
6721,8.0,21,1,m05_p2,social,4.0,m05,d
6722,9.0,22,1,m05_p2,social,4.0,m05,d
6723,9.0,23,1,m05_p2,social,4.0,m05,d
6724,10.0,24,1,m05_p2,social,4.0,m05,d
6725,10.0,25,1,m05_p2,social,4.0,m05,d
6726,10.0,26,1,m05_p2,social,4.0,m05,d
6727,11.0,27,1,m05_p2,social,4.0,m05,d
6728,11.0,28,1,m05_p2,social,4.0,m05,d
6729,12.0,29,1,m05_p2,social,4.0,m05,d
6730,12.0,30,1,m05_p2,social,4.0,m05,d
6731,12.0,31,1,m05_p2,social,4.0,m05,d
6732,12.0,32,1,m05_p2,social,4.0,m05,d
6733,12.0,33,1,m05_p2,social,4.0,m05,d
6734,12.0,34,1,m05_p2,social,4.0,m05,d
6735,12.0,35,1,m05_p2,social,4.0,m05,d
6736,12.0,36,1,m05_p2,social,4.0,m05,d
6737,12.0,37,1,m05_p2,social,4.0,m05,d
6738,12.0,38,1,m05_p2,social,4.0,m05,d
6739,12.0,39,1,m05_p2,social,4.0,m05,d
6740,13.0,40,1,m05_p2,social,4.0,m05,d
6741,14.0,41,1,m05_p2,social,4.0,m05,d
6742,14.0,42,1,m05_p2,social,4.0,m05,d
6743,15.0,43,1,m05_p2,social,4.0,m05,d
6744,15.0,44,1,m05_p2,social,4.0,m05,d
6745,16.0,45,1,m05_p2,social,4.0,m05,d
6746,16.0,46,1,m05_p2,social,4.0,m05,d
6747,16.0,47,1,m05_p2,social,4.0,m05,d
6748,16.0,48,1,m05_p2,social,4.0,m05,d
6749,17.0,49,1,m05_p2,social,4.0,m05,d
6750,17.0,50,1,m05_p2,social,4.0,m05,d
6751,18.0,51,1,m05_p2,social,4.0,m05,d
6752,18.0,52,1,m05_p2,social,4.0,m05,d
6753,18.0,53,1,m05_p2,social,4.0,m05,d
6754,18.0,54,1,m05_p2,social,4.0,m05,d
6755,18.0,55,1,m05_p2,social,4.0,m05,d
6756,18.0,56,1,m05_p2,social,4.0,m05,d
6757,18.0,57,1,m05_p2,social,4.0,m05,d
6758,18.0,58,1,m05_p2,social,4.0,m05,d
6759,18.0,59,1,m05_p2,social,4.0,m05,d
6760,19.0,60,1,m05_p2,social,4.0,m05,d
6761,19.0,61,1,m05_p2,social,4.0,m05,d
6762,19.0,62,1,m05_p2,social,4.0,m05,d
6763,19.0,63,1,m05_p2,social,4.0,m05,d
6764,19.0,64,1,m05_p2,social,4.0,m05,d
6765,19.0,65,1,m05_p2,social,4.0,m05,d
6766,20.0,66,1,m05_p2,social,4.0,m05,d
6767,20.0,67,1,m05_p2,social,4.0,m05,d
6768,20.0,68,1,m05_p2,social,4.0,m05,d
6769,21.0,69,1,m05_p2,social,4.0,m05,d
6770,21.0,70,1,m05_p2,social,4.0,m05,d
6771,22.0,71,1,m05_p2,social,4.0,m05,d
6772,22.0,72,1,m05_p2,social,4.0,m05,d
6773,22.0,73,1,m05_p2,social,4.0,m05,d
6774,22.0,74,1,m05_p2,social,4.0,m05,d
6775,23.0,75,1,m05_p2,social,4.0,m05,d
6776,24.0,76,1,m05_p2,social,4.0,m05,d
6777,24.0,77,1,m05_p2,social,4.0,m05,d
6778,24.0,78,1,m05_p2,social,4.0,m05,d
6779,24.0,79,1,m05_p2,social,4.0,m05,d
6780,24.0,80,1,m05_p2,social,4.0,m05,d
6781,24.0,81,1,m05_p2,social,4.0,m05,d
6782,24.0,82,1,m05_p2,social,4.0,m05,d
6783,24.0,83,1,m05_p2,social,4.0,m05,d
6784,25.0,84,1,m05_p2,social,4.0,m05,d
6785,25.0,85,1,m05_p2,social,4.0,m05,d
6786,25.0,86,1,m05_p2,social,4.0,m05,d
6787,25.0,87,1,m05_p2,social,4.0,m05,d
6788,26.0,88,1,m05_p2,social,4.0,m05,d
6789,27.0,89,1,m05_p2,social,4.0,m05,d
6790,28.0,90,1,m05_p2,social,4.0,m05,d
6791,29.0,91,1,m05_p2,social,4.0,m05,d
6792,30.0,92,1,m05_p2,social,4.0,m05,d
6793,31.0,93,1,m05_p2,social,4.0,m05,d
6794,31.0,94,1,m05_p2,social,4.0,m05,d
6795,31.0,95,1,m05_p2,social,4.0,m05,d
6796,31.0,96,1,m05_p2,social,4.0,m05,d
6797,31.0,97,1,m05_p2,social,4.0,m05,d
6798,31.0,98,1,m05_p2,social,4.0,m05,d
6799,31.0,99,1,m05_p2,social,4.0,m05,d
6800,0.0,0,1,m08_p1,social,4.0,m08,s
6801,0.0,1,1,m08_p1,social,4.0,m08,s
6802,0.0,2,1,m08_p1,social,4.0,m08,s
6803,1.0,3,1,m08_p1,social,4.0,m08,s
6804,1.0,4,1,m08_p1,social,4.0,m08,s
6805,2.0,5,1,m08_p1,social,4.0,m08,s
6806,2.0,6,1,m08_p1,social,4.0,m08,s
6807,2.0,7,1,m08_p1,social,4.0,m08,s
6808,2.0,8,1,m08_p1,social,4.0,m08,s
6809,2.0,9,1,m08_p1,social,4.0,m08,s
6810,2.0,10,1,m08_p1,social,4.0,m08,s
6811,2.0,11,1,m08_p1,social,4.0,m08,s
6812,2.0,12,1,m08_p1,social,4.0,m08,s
6813,2.0,13,1,m08_p1,social,4.0,m08,s
6814,2.0,14,1,m08_p1,social,4.0,m08,s
6815,2.0,15,1,m08_p1,social,4.0,m08,s
6816,2.0,16,1,m08_p1,social,4.0,m08,s
6817,2.0,17,1,m08_p1,social,4.0,m08,s
6818,3.0,18,1,m08_p1,social,4.0,m08,s
6819,3.0,19,1,m08_p1,social,4.0,m08,s
6820,4.0,20,1,m08_p1,social,4.0,m08,s
6821,4.0,21,1,m08_p1,social,4.0,m08,s
6822,4.0,22,1,m08_p1,social,4.0,m08,s
6823,4.0,23,1,m08_p1,social,4.0,m08,s
6824,5.0,24,1,m08_p1,social,4.0,m08,s
6825,5.0,25,1,m08_p1,social,4.0,m08,s
6826,5.0,26,1,m08_p1,social,4.0,m08,s
6827,5.0,27,1,m08_p1,social,4.0,m08,s
6828,6.0,28,1,m08_p1,social,4.0,m08,s
6829,6.0,29,1,m08_p1,social,4.0,m08,s
6830,7.0,30,1,m08_p1,social,4.0,m08,s
6831,8.0,31,1,m08_p1,social,4.0,m08,s
6832,8.0,32,1,m08_p1,social,4.0,m08,s
6833,8.0,33,1,m08_p1,social,4.0,m08,s
6834,8.0,34,1,m08_p1,social,4.0,m08,s
6835,9.0,35,1,m08_p1,social,4.0,m08,s
6836,9.0,36,1,m08_p1,social,4.0,m08,s
6837,10.0,37,1,m08_p1,social,4.0,m08,s
6838,11.0,38,1,m08_p1,social,4.0,m08,s
6839,11.0,39,1,m08_p1,social,4.0,m08,s
6840,11.0,40,1,m08_p1,social,4.0,m08,s
6841,11.0,41,1,m08_p1,social,4.0,m08,s
6842,11.0,42,1,m08_p1,social,4.0,m08,s
6843,11.0,43,1,m08_p1,social,4.0,m08,s
6844,12.0,44,1,m08_p1,social,4.0,m08,s
6845,13.0,45,1,m08_p1,social,4.0,m08,s
6846,14.0,46,1,m08_p1,social,4.0,m08,s
6847,14.0,47,1,m08_p1,social,4.0,m08,s
6848,14.0,48,1,m08_p1,social,4.0,m08,s
6849,14.0,49,1,m08_p1,social,4.0,m08,s
6850,14.0,50,1,m08_p1,social,4.0,m08,s
6851,14.0,51,1,m08_p1,social,4.0,m08,s
6852,14.0,52,1,m08_p1,social,4.0,m08,s
6853,14.0,53,1,m08_p1,social,4.0,m08,s
6854,14.0,54,1,m08_p1,social,4.0,m08,s
6855,14.0,55,1,m08_p1,social,4.0,m08,s
6856,14.0,56,1,m08_p1,social,4.0,m08,s
6857,15.0,57,1,m08_p1,social,4.0,m08,s
6858,16.0,58,1,m08_p1,social,4.0,m08,s
6859,16.0,59,1,m08_p1,social,4.0,m08,s
6860,16.0,60,1,m08_p1,social,4.0,m08,s
6861,16.0,61,1,m08_p1,social,4.0,m08,s
6862,16.0,62,1,m08_p1,social,4.0,m08,s
6863,16.0,63,1,m08_p1,social,4.0,m08,s
6864,16.0,64,1,m08_p1,social,4.0,m08,s
6865,17.0,65,1,m08_p1,social,4.0,m08,s
6866,17.0,66,1,m08_p1,social,4.0,m08,s
6867,17.0,67,1,m08_p1,social,4.0,m08,s
6868,17.0,68,1,m08_p1,social,4.0,m08,s
6869,17.0,69,1,m08_p1,social,4.0,m08,s
6870,17.0,70,1,m08_p1,social,4.0,m08,s
6871,17.0,71,1,m08_p1,social,4.0,m08,s
6872,17.0,72,1,m08_p1,social,4.0,m08,s
6873,17.0,73,1,m08_p1,social,4.0,m08,s
6874,17.0,74,1,m08_p1,social,4.0,m08,s
6875,17.0,75,1,m08_p1,social,4.0,m08,s
6876,17.0,76,1,m08_p1,social,4.0,m08,s
6877,17.0,77,1,m08_p1,social,4.0,m08,s
6878,17.0,78,1,m08_p1,social,4.0,m08,s
6879,17.0,79,1,m08_p1,social,4.0,m08,s
6880,17.0,80,1,m08_p1,social,4.0,m08,s
6881,17.0,81,1,m08_p1,social,4.0,m08,s
6882,17.0,82,1,m08_p1,social,4.0,m08,s
6883,17.0,83,1,m08_p1,social,4.0,m08,s
6884,17.0,84,1,m08_p1,social,4.0,m08,s
6885,17.0,85,1,m08_p1,social,4.0,m08,s
6886,17.0,86,1,m08_p1,social,4.0,m08,s
6887,17.0,87,1,m08_p1,social,4.0,m08,s
6888,17.0,88,1,m08_p1,social,4.0,m08,s
6889,18.0,89,1,m08_p1,social,4.0,m08,s
6890,19.0,90,1,m08_p1,social,4.0,m08,s
6891,20.0,91,1,m08_p1,social,4.0,m08,s
6892,21.0,92,1,m08_p1,social,4.0,m08,s
6893,21.0,93,1,m08_p1,social,4.0,m08,s
6894,21.0,94,1,m08_p1,social,4.0,m08,s
6895,21.0,95,1,m08_p1,social,4.0,m08,s
6896,22.0,96,1,m08_p1,social,4.0,m08,s
6897,23.0,97,1,m08_p1,social,4.0,m08,s
6898,24.0,98,1,m08_p1,social,4.0,m08,s
6899,25.0,99,1,m08_p1,social,4.0,m08,s
6900,0.0,0,1,m08_p2,social,4.0,m08,s
6901,1.0,1,1,m08_p2,social,4.0,m08,s
6902,2.0,2,1,m08_p2,social,4.0,m08,s
6903,2.0,3,1,m08_p2,social,4.0,m08,s
6904,2.0,4,1,m08_p2,social,4.0,m08,s
6905,3.0,5,1,m08_p2,social,4.0,m08,s
6906,4.0,6,1,m08_p2,social,4.0,m08,s
6907,5.0,7,1,m08_p2,social,4.0,m08,s
6908,6.0,8,1,m08_p2,social,4.0,m08,s
6909,7.0,9,1,m08_p2,social,4.0,m08,s
6910,7.0,10,1,m08_p2,social,4.0,m08,s
6911,7.0,11,1,m08_p2,social,4.0,m08,s
6912,7.0,12,1,m08_p2,social,4.0,m08,s
6913,7.0,13,1,m08_p2,social,4.0,m08,s
6914,8.0,14,1,m08_p2,social,4.0,m08,s
6915,9.0,15,1,m08_p2,social,4.0,m08,s
6916,10.0,16,1,m08_p2,social,4.0,m08,s
6917,11.0,17,1,m08_p2,social,4.0,m08,s
6918,11.0,18,1,m08_p2,social,4.0,m08,s
6919,12.0,19,1,m08_p2,social,4.0,m08,s
6920,12.0,20,1,m08_p2,social,4.0,m08,s
6921,12.0,21,1,m08_p2,social,4.0,m08,s
6922,12.0,22,1,m08_p2,social,4.0,m08,s
6923,12.0,23,1,m08_p2,social,4.0,m08,s
6924,13.0,24,1,m08_p2,social,4.0,m08,s
6925,13.0,25,1,m08_p2,social,4.0,m08,s
6926,13.0,26,1,m08_p2,social,4.0,m08,s
6927,13.0,27,1,m08_p2,social,4.0,m08,s
6928,13.0,28,1,m08_p2,social,4.0,m08,s
6929,13.0,29,1,m08_p2,social,4.0,m08,s
6930,13.0,30,1,m08_p2,social,4.0,m08,s
6931,13.0,31,1,m08_p2,social,4.0,m08,s
6932,14.0,32,1,m08_p2,social,4.0,m08,s
6933,14.0,33,1,m08_p2,social,4.0,m08,s
6934,14.0,34,1,m08_p2,social,4.0,m08,s
6935,15.0,35,1,m08_p2,social,4.0,m08,s
6936,15.0,36,1,m08_p2,social,4.0,m08,s
6937,16.0,37,1,m08_p2,social,4.0,m08,s
6938,17.0,38,1,m08_p2,social,4.0,m08,s
6939,18.0,39,1,m08_p2,social,4.0,m08,s
6940,19.0,40,1,m08_p2,social,4.0,m08,s
6941,20.0,41,1,m08_p2,social,4.0,m08,s
6942,21.0,42,1,m08_p2,social,4.0,m08,s
6943,21.0,43,1,m08_p2,social,4.0,m08,s
6944,21.0,44,1,m08_p2,social,4.0,m08,s
6945,21.0,45,1,m08_p2,social,4.0,m08,s
6946,21.0,46,1,m08_p2,social,4.0,m08,s
6947,21.0,47,1,m08_p2,social,4.0,m08,s
6948,21.0,48,1,m08_p2,social,4.0,m08,s
6949,21.0,49,1,m08_p2,social,4.0,m08,s
6950,21.0,50,1,m08_p2,social,4.0,m08,s
6951,21.0,51,1,m08_p2,social,4.0,m08,s
6952,21.0,52,1,m08_p2,social,4.0,m08,s
6953,21.0,53,1,m08_p2,social,4.0,m08,s
6954,21.0,54,1,m08_p2,social,4.0,m08,s
6955,21.0,55,1,m08_p2,social,4.0,m08,s
6956,21.0,56,1,m08_p2,social,4.0,m08,s
6957,21.0,57,1,m08_p2,social,4.0,m08,s
6958,21.0,58,1,m08_p2,social,4.0,m08,s
6959,21.0,59,1,m08_p2,social,4.0,m08,s
6960,21.0,60,1,m08_p2,social,4.0,m08,s
6961,21.0,61,1,m08_p2,social,4.0,m08,s
6962,22.0,62,1,m08_p2,social,4.0,m08,s
6963,23.0,63,1,m08_p2,social,4.0,m08,s
6964,24.0,64,1,m08_p2,social,4.0,m08,s
6965,25.0,65,1,m08_p2,social,4.0,m08,s
6966,26.0,66,1,m08_p2,social,4.0,m08,s
6967,27.0,67,1,m08_p2,social,4.0,m08,s
6968,28.0,68,1,m08_p2,social,4.0,m08,s
6969,29.0,69,1,m08_p2,social,4.0,m08,s
6970,30.0,70,1,m08_p2,social,4.0,m08,s
6971,31.0,71,1,m08_p2,social,4.0,m08,s
6972,32.0,72,1,m08_p2,social,4.0,m08,s
6973,32.0,73,1,m08_p2,social,4.0,m08,s
6974,32.0,74,1,m08_p2,social,4.0,m08,s
6975,32.0,75,1,m08_p2,social,4.0,m08,s
6976,32.0,76,1,m08_p2,social,4.0,m08,s
6977,32.0,77,1,m08_p2,social,4.0,m08,s
6978,32.0,78,1,m08_p2,social,4.0,m08,s
6979,32.0,79,1,m08_p2,social,4.0,m08,s
6980,32.0,80,1,m08_p2,social,4.0,m08,s
6981,32.0,81,1,m08_p2,social,4.0,m08,s
6982,32.0,82,1,m08_p2,social,4.0,m08,s
6983,32.0,83,1,m08_p2,social,4.0,m08,s
6984,32.0,84,1,m08_p2,social,4.0,m08,s
6985,32.0,85,1,m08_p2,social,4.0,m08,s
6986,32.0,86,1,m08_p2,social,4.0,m08,s
6987,32.0,87,1,m08_p2,social,4.0,m08,s
6988,32.0,88,1,m08_p2,social,4.0,m08,s
6989,32.0,89,1,m08_p2,social,4.0,m08,s
6990,32.0,90,1,m08_p2,social,4.0,m08,s
6991,32.0,91,1,m08_p2,social,4.0,m08,s
6992,32.0,92,1,m08_p2,social,4.0,m08,s
6993,32.0,93,1,m08_p2,social,4.0,m08,s
6994,32.0,94,1,m08_p2,social,4.0,m08,s
6995,32.0,95,1,m08_p2,social,4.0,m08,s
6996,32.0,96,1,m08_p2,social,4.0,m08,s
6997,32.0,97,1,m08_p2,social,4.0,m08,s
6998,32.0,98,1,m08_p2,social,4.0,m08,s
6999,32.0,99,1,m08_p2,social,4.0,m08,s
7000,0.0,0,1,m10_p1,social,4.0,m10,s
7001,0.0,1,1,m10_p1,social,4.0,m10,s
7002,0.0,2,1,m10_p1,social,4.0,m10,s
7003,1.0,3,1,m10_p1,social,4.0,m10,s
7004,1.0,4,1,m10_p1,social,4.0,m10,s
7005,2.0,5,1,m10_p1,social,4.0,m10,s
7006,2.0,6,1,m10_p1,social,4.0,m10,s
7007,2.0,7,1,m10_p1,social,4.0,m10,s
7008,2.0,8,1,m10_p1,social,4.0,m10,s
7009,3.0,9,1,m10_p1,social,4.0,m10,s
7010,3.0,10,1,m10_p1,social,4.0,m10,s
7011,3.0,11,1,m10_p1,social,4.0,m10,s
7012,3.0,12,1,m10_p1,social,4.0,m10,s
7013,4.0,13,1,m10_p1,social,4.0,m10,s
7014,4.0,14,1,m10_p1,social,4.0,m10,s
7015,4.0,15,1,m10_p1,social,4.0,m10,s
7016,5.0,16,1,m10_p1,social,4.0,m10,s
7017,5.0,17,1,m10_p1,social,4.0,m10,s
7018,5.0,18,1,m10_p1,social,4.0,m10,s
7019,5.0,19,1,m10_p1,social,4.0,m10,s
7020,5.0,20,1,m10_p1,social,4.0,m10,s
7021,5.0,21,1,m10_p1,social,4.0,m10,s
7022,5.0,22,1,m10_p1,social,4.0,m10,s
7023,5.0,23,1,m10_p1,social,4.0,m10,s
7024,5.0,24,1,m10_p1,social,4.0,m10,s
7025,6.0,25,1,m10_p1,social,4.0,m10,s
7026,6.0,26,1,m10_p1,social,4.0,m10,s
7027,6.0,27,1,m10_p1,social,4.0,m10,s
7028,6.0,28,1,m10_p1,social,4.0,m10,s
7029,7.0,29,1,m10_p1,social,4.0,m10,s
7030,7.0,30,1,m10_p1,social,4.0,m10,s
7031,7.0,31,1,m10_p1,social,4.0,m10,s
7032,8.0,32,1,m10_p1,social,4.0,m10,s
7033,8.0,33,1,m10_p1,social,4.0,m10,s
7034,9.0,34,1,m10_p1,social,4.0,m10,s
7035,10.0,35,1,m10_p1,social,4.0,m10,s
7036,10.0,36,1,m10_p1,social,4.0,m10,s
7037,11.0,37,1,m10_p1,social,4.0,m10,s
7038,11.0,38,1,m10_p1,social,4.0,m10,s
7039,11.0,39,1,m10_p1,social,4.0,m10,s
7040,11.0,40,1,m10_p1,social,4.0,m10,s
7041,11.0,41,1,m10_p1,social,4.0,m10,s
7042,11.0,42,1,m10_p1,social,4.0,m10,s
7043,11.0,43,1,m10_p1,social,4.0,m10,s
7044,11.0,44,1,m10_p1,social,4.0,m10,s
7045,12.0,45,1,m10_p1,social,4.0,m10,s
7046,12.0,46,1,m10_p1,social,4.0,m10,s
7047,12.0,47,1,m10_p1,social,4.0,m10,s
7048,12.0,48,1,m10_p1,social,4.0,m10,s
7049,13.0,49,1,m10_p1,social,4.0,m10,s
7050,13.0,50,1,m10_p1,social,4.0,m10,s
7051,14.0,51,1,m10_p1,social,4.0,m10,s
7052,14.0,52,1,m10_p1,social,4.0,m10,s
7053,14.0,53,1,m10_p1,social,4.0,m10,s
7054,14.0,54,1,m10_p1,social,4.0,m10,s
7055,14.0,55,1,m10_p1,social,4.0,m10,s
7056,14.0,56,1,m10_p1,social,4.0,m10,s
7057,14.0,57,1,m10_p1,social,4.0,m10,s
7058,15.0,58,1,m10_p1,social,4.0,m10,s
7059,15.0,59,1,m10_p1,social,4.0,m10,s
7060,16.0,60,1,m10_p1,social,4.0,m10,s
7061,16.0,61,1,m10_p1,social,4.0,m10,s
7062,16.0,62,1,m10_p1,social,4.0,m10,s
7063,17.0,63,1,m10_p1,social,4.0,m10,s
7064,17.0,64,1,m10_p1,social,4.0,m10,s
7065,17.0,65,1,m10_p1,social,4.0,m10,s
7066,17.0,66,1,m10_p1,social,4.0,m10,s
7067,18.0,67,1,m10_p1,social,4.0,m10,s
7068,19.0,68,1,m10_p1,social,4.0,m10,s
7069,19.0,69,1,m10_p1,social,4.0,m10,s
7070,19.0,70,1,m10_p1,social,4.0,m10,s
7071,19.0,71,1,m10_p1,social,4.0,m10,s
